num_mules,sample_length,samples_per_batch,batch_period_min,batch_period_max
80,128,781,60.0,600.0
mule_id,batch_time
0,356.42961598049857
0,572.4452592064401
0,719.6485864587416
0,1240.7088074981434
0,1636.2638689254536
0,2095.7440486405553
0,2193.284327930087
0,2460.452864017181
0,2590.964877544168
0,2958.348180978744
0,3213.5550051470896
0,3673.4911361843733
1,522.0106526903883
1,630.9929319550405
1,734.395408471847
1,1179.5291564318195
1,1297.585654225838
1,1784.4650511375844
1,2337.6858432225213
1,2626.8300707462276
1,3148.1592978351864
1,3217.4296524468905
1,3590.8474184524403
1,4108.760978083172
2,66.43150942395742
2,332.94193844826145
2,632.9824020204778
2,944.6498662610936
2,1058.407293695078
2,1519.696485249083
2,1976.4461183431195
2,2272.0590417092976
2,2439.9161392412016
2,2632.1240653577825
2,2718.8064309185734
2,2863.4060990305375
2,3007.614133692046
2,3436.5711817907986
2,3774.6079059624067
3,441.894082532902
3,885.8691919950601
3,1460.800533122841
3,1614.3807396745003
3,1935.1412516244343
3,2239.885290770725
3,2334.2890018879657
3,2866.374148410807
3,3355.155640835779
3,3431.3571021229827
3,3863.009553121703
4,418.23589685324123
4,962.0711163035186
4,1114.497802606415
4,1438.0476494958248
4,1693.794680501391
4,2060.1563887449647
4,2280.441844310313
4,2703.2855930940905
4,3019.466142686745
4,3179.114428276809
4,3526.0407629111164
4,3943.070271491662
5,270.3656202675444
5,516.3043284878677
5,627.7960272939755
5,927.8180987503611
5,992.647783094008
5,1428.4490832270399
5,1946.613053148748
5,2222.8277013490306
5,2748.4929893072695
5,3272.499241269732
5,3738.7966090680234
6,100.09078581116776
6,614.0634228277286
6,773.7166062095846
6,1352.9700370399582
6,1855.4456731522998
6,2057.616499467767
6,2154.4500440366346
6,2262.684128295574
6,2430.986644251609
6,2838.1786148614146
6,3244.0871980391457
6,3652.9005162676435
7,591.0208003359153
7,755.7479669190642
7,1348.5398815967155
7,1825.9987925197252
7,2410.515816513098
7,2936.2576869059412
7,3440.0995684238924
7,3955.4032111127235
8,287.8264673900319
8,422.615407943373
8,791.6341006718442
8,1177.0338380031535
8,1609.99529980076
8,1672.784314428124
8,2163.187037363124
8,2401.414634793967
8,2503.6472473865233
8,2843.2397157131118
8,3005.577308175776
8,3195.1559331509106
8,3667.7438452104234
9,212.53382752908811
9,740.1189433006596
9,804.7352994740161
9,1148.464208515012
9,1387.0482850494948
9,1520.5573716132985
9,1853.9113674977386
9,2426.2043090209518
9,2899.134557865068
9,3206.184234276067
9,3502.6128359352197
9,4094.156531825168
10,257.45452153359213
10,758.9146917282537
10,1091.3617782539932
10,1498.2714470278427
10,1684.545037448429
10,2025.7023045997712
10,2207.058500965117
10,2712.0034314879085
10,3246.1656123640105
10,3521.1484776469115
10,3990.6006849529076
11,71.24316551911625
11,246.5038999877757
11,390.77332843635486
11,591.3753788706615
11,1019.9349601177589
11,1170.9354877596033
11,1635.8789718177024
11,1808.8188265051876
11,2191.452635724683
11,2657.4846198362275
11,3209.6797357020064
11,3276.401574218339
11,3811.054054353751
11,4298.85784412609
12,247.35547056639265
12,622.9647074279374
12,775.929379101311
12,939.262577459772
12,1065.0590846203586
12,1620.5102056877622
12,1798.002868884747
12,2146.5601738117107
12,2674.698705093748
12,2736.519349730152
12,3069.5858080334388
12,3164.216749414977
12,3741.440064188482
13,359.17836527179645
13,743.2253078068368
13,1100.5514181605304
13,1464.7648883753893
13,1806.4148040671232
13,2336.6395909562625
13,2677.7507086882515
13,2777.728832301611
13,2900.447475296025
13,3473.45620921441
13,3849.611352527983
14,574.418813758255
14,822.566979872601
14,1119.8397036944368
14,1194.8770334896813
14,1336.6586849339765
14,1768.6797046589081
14,2103.3954608177187
14,2650.281240735784
14,2714.156566989969
14,3122.62977586637
14,3548.5610261958327
14,3648.9149045957715
15,69.20708871639847
15,211.64505177793734
15,326.16385090428037
15,850.4897463683783
15,1126.1673086201442
15,1704.13131327691
15,2069.361857536043
15,2515.7607637834153
15,2803.818033679261
15,3287.987785306202
15,3798.0678366619322
16,524.4505398632023
16,1053.4791266766947
16,1621.0680572417984
16,2006.7899196871008
16,2524.420114054278
16,2700.4650921972698
16,3158.2812005254063
16,3606.2676652113555
16,3967.76244056259
17,463.7071560487969
17,635.9243689361673
17,1176.3051529190086
17,1663.743385951936
17,2183.0950386599875
17,2499.4624258947747
17,2916.0317610364436
17,3112.4497872860065
17,3456.320012204092
17,3947.2765665222296
18,245.95106256801145
18,764.5132201449777
18,1194.6634269419444
