num_mules,sample_length,samples_per_batch,batch_period_min,batch_period_max
90,128,781,60.0,600.0
mule_id,batch_time
0,393.59770662047146
0,745.1812891934755
0,1055.5417709156168
0,1473.5870193367962
0,1780.5257604682379
0,2109.667838171343
0,2698.6798410668525
0,3015.0949706579418
0,3323.862147145104
0,3835.7512495727015
1,307.36249763657673
1,715.2679557694751
1,1282.3576415110845
1,1482.744381778387
1,1815.9322678671683
1,1966.4720249230484
1,2397.7717406479032
1,2474.937293935378
1,2864.846990398987
1,3229.577035332758
1,3782.794138328862
2,527.2262968266557
2,808.9866761681271
2,888.9457313052037
2,1402.4373257383627
2,1476.0885858022302
2,1620.055341943845
2,2033.1537793559899
2,2119.1572529881964
2,2572.7932829215656
2,3082.6433532327055
2,3199.1606383349454
2,3307.021364749088
2,3650.8164880374807
3,371.89577955342577
3,487.3541035217788
3,580.9807722920938
3,1145.5038432936133
3,1243.0188055140893
3,1324.8117016452445
3,1718.4839880394643
3,2044.8654058638383
3,2595.952879965696
3,2788.1752405980656
3,3092.67071197865
3,3612.4424897831987
3,3706.2825168206323
4,197.2551420483863
4,611.3183385478737
4,1205.7362222623597
4,1293.7777315195995
4,1475.1587026555633
4,2010.1392912761469
4,2603.4362019384916
4,3185.0116336458973
4,3412.9448319599132
4,3593.413992863933
4,3843.932618033181
5,489.5840776817
5,863.0627527255906
5,1433.5831247388476
5,1512.9530454880114
5,1798.48757514228
5,2252.915174828194
5,2825.2683398501003
5,3102.797933746767
5,3381.97115117545
5,3507.3629328043003
5,3841.5693773246653
6,171.10359807362443
6,740.9365988952641
6,811.1801249155204
6,1296.0675217117068
6,1872.7424082982905
6,2422.3222118994486
6,2831.9902110759695
6,3086.3808880052507
6,3535.664641348655
6,3743.107038513962
7,522.6264771114325
7,703.8829488971548
7,780.5094542175289
7,1281.354766828411
7,1456.6261661020826
7,1816.453620339719
7,2314.074182823944
7,2380.224158367762
7,2951.286860247824
7,3188.3547800223805
7,3546.9729026607765
7,3931.8604341891596
8,469.6145730304549
8,584.0516590115423
8,975.4281509330041
8,1538.4362486464347
8,1822.0696277623424
8,2065.3295896932887
8,2587.774492089836
8,2918.5262964075328
8,3475.2208166800838
8,3565.0749666630313
8,3978.1506235627307
9,269.33490435429076
9,650.5455873928586
9,1205.7797320579953
9,1548.311085985904
9,2148.136970049957
9,2344.7437477979865
9,2889.6563287751087
9,3160.017091639893
9,3758.605639387636
9,3846.9971230789715
9,4090.0355905405368
10,163.9155023771865
10,685.3119751105863
10,860.12061006819
10,947.4190605975567
10,1378.4992343512833
10,1570.9862199061438
10,1731.2725602427463
10,1836.0713788309106
10,2122.892158993703
10,2314.7043595207397
10,2534.2279507969483
10,2874.308873703665
10,3079.9845403966774
10,3637.6980912832955
11,454.8080130330629
11,717.5696859007668
11,951.9110533340993
11,1059.2208784279396
11,1292.1485824777305
11,1784.3180369494696
11,2127.1913130320113
11,2635.6853735258414
11,2957.0726264047535
11,3162.3466028735556
11,3413.800433541046
11,3680.9233189327906
12,309.1402163329377
12,520.9474149672126
12,623.9031384135299
12,982.9286745533129
12,1471.7405490872288
12,1870.5975433537635
12,2332.9788874845794
12,2442.581289564452
12,2677.58211764608
12,3246.595384937639
12,3827.920221027347
13,388.67726779705987
13,633.0629368851876
13,1156.741700719229
13,1327.9128246561118
13,1823.7659077220396
13,1996.7242048236521
13,2331.435653256405
13,2668.4099519158235
13,3037.6374127300646
13,3192.1254481736028
13,3402.1389904328935
13,3584.633770410745
13,4086.6299206992508
14,391.66613481483876
14,467.99932441763434
14,693.1272821040052
14,1163.4468922832566
14,1355.0056027719152
14,1715.976890077051
14,2148.5891450323907
14,2227.6001361381623
14,2614.8538298476305
14,3189.755895286746
14,3255.356660585701
14,3749.005134604639
15,128.85116929146332
15,259.7003533801878
15,610.6416057248782
15,1006.1249350477738
15,1532.8218465600607
15,1619.5019788317495
15,2003.8352453032562
15,2369.77316886757
15,2848.0180711921344
15,3012.9261333269906
15,3183.495159465125
15,3606.4793139624094
16,305.683404955102
16,462.59786986885683
16,874.7181142655419
16,1435.5724059726717
16,1535.8024477814183
16,1970.2093181777668
16,2566.255954845603
16,3148.5691879731808
16,3239.4592054386726
16,3496.092703021743
16,4033.8315975459564
17,229.5244282116032
17,558.6536276592576
17,714.3243544513
17,986.3142426689726
17,1175.6007928782951
17,1618.8306305580413
17,1930.248003195557
17,2245.682568550021
17,2809.97359702627
17,3055.926058708301
17,3271.576683750284
17,3428.6415136718165
17,3955.0432330391463
18,547.917870197877
18,1017.7208124977958
18,1114.7520442836512
18,1678.876366818926
18,2032.7111264023356
18,2216.8182971453775
18,2661.48660324359
18,2811.43671743836
18,3338.4449234723174
18,3688.9092393869196
19,567.1088516071942
19,979.5076624600975
19,1352.8435664032363
19,1723.0781605530879
19,2099.2196481130386
19,2506.923624901575
19,2723.095764087369
19,3170.7797556701626
19,3736.5033842837893
20,267.54575238074074
20,419.44139289000043
20,666.4853715207026
20,1149.076814322694
20,1318.4427295923906
20,1559.2853635783445
20,1786.0955593718436
20,2047.101687147285
20,2424.034021822622
20,2540.9847517452913
20,3023.4449774832874
20,3215.083436235631
20,3406.4856035391995
20,3741.763812236276
21,520.9856183562423
21,950.0244498289061
21,1271.4847114618972
21,1695.9598525854424
21,2179.169291724802
21,2365.7991411611197
21,2956.6858301312127
21,3409.73417826808
21,3776.91403111675
22,425.6310414841593
22,762.6840109671637
22,1139.9184481343098
22,1525.461903778395
22,1748.6955408698204
22,1811.6628783509923
22,2276.4369124041355
22,2552.40979766948
22,2850.0168874106066
22,3199.340485516449
22,3350.119665528856
22,3907.070711318117
23,333.6292248192427
23,758.4295900330958
23,1052.9311208106355
23,1593.8190332864074
23,2180.735046288936
23,2423.7254116582612
23,2865.030987859647
23,3188.7480679812875
23,3336.1912562948455
23,3853.2939603216137
24,594.8529973446433
24,975.4988652275222
24,1257.708028660992
24,1790.2396179235493
24,2313.0999349485005
24,2832.750102715974
24,3043.470029858017
24,3107.616193325112
24,3530.16211326577
24,3991.186497402169
25,367.48128143633056
25,619.0449391870479
25,1069.1973133157069
25,1517.4035103985568
25,1709.8421061129836
25,2041.3551210278567
25,2229.6295895117023
25,2304.332374634685
25,2571.596611754905
25,2919.5148611713366
25,3268.9226339153015
25,3436.1834399091113
25,3803.1451791055833
26,189.1473960639229
26,302.09636766397966
26,722.0943627730985
26,1288.9624737754548
26,1536.237787544793
26,1891.4095132508132
26,2402.0104830123573
26,2538.034507465782
26,3066.5794840114504
26,3650.145472301844
27,142.52368791730953
27,222.47924291699024
27,406.91145253316466
27,850.7357354931729
27,968.8736391423942
27,1522.2877525187205
27,1847.6618521417945
27,2387.803876351013
27,2691.8174834671117
27,3148.03377539775
27,3435.24312447105
27,3983.6592379395993
28,377.444526365155
28,745.8746693080308
28,1243.9068292108163
28,1635.3597050202748
28,2082.781525387259
28,2208.276547876376
28,2371.7946445794146
28,2495.0689510327725
28,2636.737223677744
28,2834.212985896747
28,3060.2040867321634
28,3399.3936027471204
28,3929.3655972422107
29,267.0817241204413
29,521.9806336488182
29,1020.9975465282578
29,1092.673428113184
29,1221.6791239043223
29,1381.442191518252
29,1733.4607414947843
29,2229.7482469483225
29,2791.6458928116626
29,3126.161851046513
29,3203.2508793148963
29,3366.6639440681265
29,3889.6612535931636
30,300.4771778262701
30,757.8824116107231
30,1116.2078009393622
30,1420.4193804482315
30,1861.31615665264
30,2311.73765444922
30,2565.053172877785
30,2877.9039975491323
30,3429.1477511580033
30,3785.901948310898
31,512.1544120414949
31,697.233069092435
31,1074.4858195618338
31,1426.6123075608432
31,1502.9402730063018
31,1762.2121077919874
31,1829.8335754627465
31,2103.955917063949
31,2456.004022895241
31,3031.3218030308585
31,3461.3716214298406
31,3623.835153856309
32,235.18844462047434
32,592.9522822022786
32,807.6518261192788
32,1380.608370680598
32,1864.9926019577229
32,2421.366013672563
32,2601.977984220116
32,2741.9944497272973
32,2834.617100155189
32,3254.5210428920386
32,3756.0449697753056
33,522.887931603912
33,599.0688319113651
33,1151.7740671242977
33,1341.4261477048103
33,1875.088101279923
33,2015.5730096379466
33,2132.1929709050096
33,2626.905048401521
33,3057.1389868341025
33,3510.3240739978337
33,3713.9517712036445
34,443.3208789299876
