num_mules,sample_length,samples_per_batch,batch_period_min,batch_period_max
30,128,781,60.0,600.0
mule_id,batch_time
0,103.30990293047438
0,448.46360818684906
0,519.5396379360551
0,748.3566864554508
0,1089.870007439318
0,1527.4461283020905
0,1632.4382282108133
0,2027.484631032713
0,2172.464962246148
0,2753.660970599996
0,2883.2158970781375
0,3215.5550604753066
0,3292.5091739871455
0,3615.921575388156
0,3915.173148761838
0,4063.8394349120717
1,236.72753508830152
1,787.4572512826512
1,1264.6722564648626
1,1532.4113249920556
1,1657.356901421798
1,1886.7275496380828
1,2057.866635787621
1,2362.1850954165634
1,2431.890222144604
1,2508.807652673329
1,2772.300947887714
1,3168.486286152681
1,3541.90154063939
1,3747.8868804620934
2,490.3164842205741
2,752.4363569933125
2,1019.1658894252123
2,1495.5369313746578
2,1761.04529234882
2,2270.0993201632414
2,2861.4598841551556
2,3183.4845521435473
2,3515.5995996759966
2,4018.0135615164863
3,221.19441720909305
3,401.8160059259751
3,688.7657103666414
3,1177.9863181677676
3,1536.103258155441
3,2047.1357968666275
3,2511.8603845994007
3,2980.085204132003
3,3283.0457753683777
3,3481.8361741975145
3,3989.716999495593
3,4547.521669659364
3,4635.301073484621
3,5003.8063973814105
4,111.55305895560994
4,546.9519298815916
4,672.7677573812185
4,1239.270640872132
4,1559.0549515058879
4,2017.490329651738
4,2531.4584246311215
4,2710.8246815285497
4,3019.584093702741
4,3266.455428077255
4,3503.290569136896
4,3999.1068350630403
5,153.34598142220665
5,646.251610542719
5,943.4373661861125
5,1323.901109994396
5,1831.85269884731
5,2363.542127346878
5,2465.4361746411673
5,2533.541394553143
5,2597.181339186242
5,3020.260245953974
5,3106.6901490945406
5,3629.398318178796
6,268.08455854646843
6,531.5475056508437
6,1068.8447559903088
6,1512.0144376836997
6,1856.9150280654935
6,1952.022316335794
6,2303.8128350985717
6,2769.706496880254
6,3213.465475545094
6,3293.586652543002
6,3831.069691542658
7,415.8045015198838
7,863.4427531305678
7,1358.3021355013389
7,1595.0415381895248
7,2004.8063826415357
7,2280.1096955976877
7,2592.594241069903
7,3044.564209534061
7,3606.4051379218263
7,3858.164741395318
7,4294.639859822961
8,587.5618819938582
8,1134.9899267521068
8,1718.4556108213221
8,1831.5849951032728
8,1983.723007154113
8,2430.455921912602
8,2755.025627812217
8,3201.1520753439863
8,3656.406496009549
8,4193.93997164711
8,4395.869050129566
8,4479.219848394772
8,4559.811112837036
8,5109.286196392184
8,5476.833328748979
8,6041.346188348929
9,533.7628995066079
9,1010.013741902176
9,1458.2067772135817
9,1532.4093562279547
9,1594.0415178869705
9,2186.5749986486185
9,2363.3394533783444
9,2491.321603055331
9,2806.426203733222
9,3057.272426952815
9,3200.6057583611014
9,3761.9478243645126
9,4104.442561048532
9,4422.495897162356
10,129.59088641150117
10,277.6813181289032
10,554.284940575177
10,993.7859985055743
10,1148.526707074734
10,1711.265701947041
10,2245.2980297972053
10,2471.12770577314
10,2933.5269337405043
10,3489.6719090412084
10,3791.965059400099
10,4091.758516265246
11,160.18730975739368
11,304.26981399096746
11,544.5705870902196
11,867.2427623200094
11,989.4176252152882
11,1344.510236143797
11,1552.9308457659197
11,2067.733053950298
11,2471.6927093071918
11,2762.5216714696544
11,3102.8369608972716
11,3615.211716473007
11,3895.9080070624655
11,4053.8565746579807
11,4545.8231925902255
11,4690.597575117006
11,5196.278215186881
11,5304.057067352813
12,245.2010419136571
12,611.8163531980165
12,1137.9303166929749
12,1550.4103202895822
12,1679.4382835118975
12,2205.4921811597033
12,2327.4060358907122
12,2452.8674095590986
12,3049.8204819199623
12,3202.525444638106
12,3458.9767726450623
12,3826.318204211578
13,468.564234869872
13,618.4694228354742
13,1174.426174378338
13,1500.4078778271346
13,1666.5422851959643
13,1979.0386784835812
13,2118.139456050125
13,2272.2040717607415
13,2723.757378275991
13,2834.0224500349655
13,2979.8581146189927
13,3131.9393012370497
13,3555.4529175540542
13,4088.002250418417
13,4420.50524808119
14,196.1407151164884
14,587.4141260698196
14,1120.4785358985291
14,1195.5219135291618
14,1377.581327163786
14,1780.7722181427544
14,2278.1376050593844
14,2643.073656510417
14,2805.6544080911626
14,3191.717476793426
14,3666.174792791218
15,197.26516303549482
15,524.2460171699099
15,908.0509939611675
15,1389.8688997432039
15,1837.1603438009238
15,2097.7229877285663
15,2241.7303407832324
15,2533.105222429463
15,2710.7309801673605
15,2859.993009257786
15,3014.8377969593535
15,3205.3801768961985
15,3739.1255036105294
16,361.3879745429938
16,606.0865820061114
16,845.5752000814587
16,1218.883388484187
16,1336.9954869704986
16,1830.6710694747
16,2330.358472950253
16,2876.469497913764
16,3318.8967174149557
16,3677.597237559969
16,4252.638442948987
16,4652.739646335687
16,4748.921799698514
16,5299.553908808077
16,5765.882561640601
16,5935.003974242659
17,350.92676604488327
17,938.0964051509287
17,1318.6551505831146
17,1884.466329163321
17,2077.5831950554866
17,2516.974946371419
17,2618.1723435634344
17,3105.596691181172
17,3174.735461031496
17,3468.1957451238577
17,4004.26383361184
17,4282.44100502089
17,4853.031645117789
17,5232.495179590894
18,267.3817843114641
18,733.2040669394222
18,848.0752838472926
18,1051.753454612638
18,1141.29118197484
18,1500.79654273375
18,1863.8047310352913
18,2413.704642902273
18,2766.571018782644
18,3201.644865041328
18,3429.666963706623
18,3743.7502546768246
19,246.6928501730036
19,415.7275684017477
19,598.5937279413531
19,774.1273226806107
19,1337.803507117985
19,1936.0641572199524
19,2255.08625405303
19,2741.850947807466
19,3039.517778647654
19,3235.3028838357527
19,3323.2244768421374
19,3910.890017849375
19,4339.786670566217
20,322.2337716381153
20,838.8830945220085
20,1280.9069702135598
20,1684.9759572271823
20,1934.9618647148368
20,2218.699170858715
20,2657.63631842664
20,2996.504783225257
20,3098.4428066959213
20,3583.874222520371
20,4089.7583595177357
21,477.552721618891
21,983.0996799210318
21,1244.5268762318037
21,1628.1136002739975
21,1831.3612271447632
21,1987.0802509272846
21,2177.970990669354
21,2711.585205985177
21,2874.969959359422
21,3341.9200062393766
21,3705.809141640374
21,4272.419538615002
22,580.1937276168118
22,1156.157796550166
22,1324.4200436756573
22,1866.9231852376881
22,1965.35629945612
22,2206.7669366223936
22,2291.6747698641334
22,2602.9945298878442
22,3053.699107493358
22,3649.352196220449
23,223.25666047270803
23,361.5511590390611
23,858.005825416976
23,972.3014706161206
23,1348.892547257466
23,1443.6406891340948
23,1699.6001105386495
23,2139.459308650218
23,2260.207337611675
