id,seconds,time
9,3430365901.688582,39703.30904732155
9,3430365902.391004,39703.309055451435
9,3430365903.093426,39703.30906358132
9,3430365903.7958484,39703.309071711206
9,3430365904.4982705,39703.30907984109
9,3430365905.2006927,39703.30908797098
9,3430365905.903115,39703.309096100864
9,3430365906.605537,39703.30910423075
9,3430365907.307959,39703.309112360635
9,3430365908.010381,39703.30912049052
9,3430365908.7128034,39703.30912862041
9,3430365909.4152255,39703.30913675029
9,3430365910.1176476,39703.309144880186
9,3430365910.82007,39703.30915301007
9,3430365911.522492,39703.30916113996
9,3430365912.224914,39703.30916926984
9,3430365912.927336,39703.30917739973
9,3430365913.6297584,39703.30918552961
9,3430365914.3321805,39703.309193659494
9,3430365915.0346026,39703.30920178938
9,3430365915.737025,39703.309209919265
9,3430365916.439447,39703.30921804915
9,3430365917.141869,39703.30922617904
9,3430365917.844291,39703.30923430892
9,3430365918.5467134,39703.30924243881
63,3430366007.7543244,39703.310274934316
63,3430366008.4567466,39703.310283064195
63,3430366009.1591687,39703.31029119408
63,3430366009.861591,39703.310299323966
63,3430366010.564013,39703.31030745385
63,3430366011.266435,39703.31031558374
63,3430366011.9688573,39703.310323713624
63,3430366012.6712794,39703.31033184351
63,3430366013.3737016,39703.310339973395
63,3430366014.0761237,39703.31034810328
63,3430366014.778546,39703.31035623317
63,3430366015.480968,39703.31036436305
63,3430366016.18339,39703.31037249294
63,3430366016.8858123,39703.310380622825
63,3430366017.5882344,39703.31038875272
46,3430366018.2906566,39703.3103968826
63,3430366018.2906566,39703.3103968826
46,3430366018.9930787,39703.31040501249
63,3430366018.9930787,39703.31040501249
46,3430366019.695501,39703.310413142375
63,3430366019.695501,39703.310413142375
46,3430366020.397923,39703.31042127226
63,3430366020.397923,39703.31042127226
46,3430366021.100345,39703.31042940215
46,3430366021.8027673,39703.31043753203
46,3430366022.5051894,39703.31044566192
46,3430366023.2076116,39703.310453791804
46,3430366023.9100337,39703.31046192169
