id,seconds,time
38,3460273153.6158214,40049.457796479415
38,3460273154.317799,40049.45780460416
38,3460273155.0197763,40049.45781272889
38,3460273155.7217536,40049.457820853626
38,3460273156.4237313,40049.45782897837
38,3460273157.1257086,40049.45783710311
38,3460273157.827686,40049.457845227844
38,3460273158.5296636,40049.457853352586
38,3460273159.231641,40049.45786147732
38,3460273159.933618,40049.45786960206
38,3460273160.6355953,40049.457877726796
38,3460273161.337573,40049.45788585154
38,3460273162.0395503,40049.45789397627
38,3460273162.7415276,40049.457902101014
38,3460273163.4435053,40049.457910225756
38,3460273164.1454825,40049.45791835049
38,3460273164.84746,40049.45792647523
38,3460273165.5494375,40049.457934599974
38,3460273166.251415,40049.45794272471
38,3460273166.953392,40049.45795084944
38,3460273167.6553698,40049.457958974184
38,3460273168.357347,40049.457967098926
37,3460273223.111584,40049.45860082852
37,3460273223.8135614,40049.45860895326
37,3460273224.5155387,40049.458617077995
37,3460273225.2175164,40049.45862520274
37,3460273225.9194937,40049.45863332748
37,3460273226.621471,40049.45864145221
37,3460273227.323448,40049.45864957695
37,3460273228.025426,40049.45865770169
37,3460273228.727403,40049.45866582643
37,3460273229.4293804,40049.458673951165
37,3460273230.131358,40049.45868207591
37,3460273230.8333354,40049.45869020064
37,3460273231.5353127,40049.45869832538
37,3460273232.2372904,40049.458706450125
37,3460273232.9392676,40049.45871457486
37,3460273233.641245,40049.45872269959
37,3460273234.3432226,40049.458730824335
37,3460273235.0452,40049.45873894907
37,3460273235.747177,40049.45874707381
37,3460273236.4491544,40049.458755198546
37,3460273237.151132,40049.45876332329
37,3460273237.8531094,40049.45877144802
37,3460273238.5550866,40049.45877957276
37,3460273239.2570643,40049.458787697506
37,3460273239.9590416,40049.45879582224
37,3460273240.661019,40049.458803946975
37,3460273241.3629966,40049.45881207172
37,3460273242.064974,40049.45882019646
37,3460273242.766951,40049.45882832119
37,3460273243.4689283,40049.458836445934
37,3460273244.170906,40049.458844570676
37,3460273244.8728833,40049.45885269541
44,3460273244.8728833,40049.45885269541
37,3460273245.5748606,40049.458860820145
44,3460273245.5748606,40049.458860820145
44,3460273246.2768383,40049.45886894489
44,3460273246.9788156,40049.45887706962
44,3460273247.680793,40049.45888519436
44,3460273248.3827705,40049.458893319104
44,3460273249.084748,40049.45890144384
44,3460273249.786725,40049.45890956857
44,3460273250.488703,40049.458917693315
44,3460273251.19068,40049.45892581806
44,3460273251.8926573,40049.45893394279
44,3460273252.5946345,40049.458942067526
44,3460273253.2966123,40049.458950192275
44,3460273253.9985895,40049.45895831701
44,3460273254.700567,40049.45896644174
44,3460273255.4025445,40049.458974566485
44,3460273256.1045218,40049.45898269122
44,3460273256.806499,40049.45899081596
44,3460273257.5084767,40049.4589989407
44,3460273258.210454,40049.45900706544
44,3460273258.9124312,40049.45901519017
44,3460273259.614409,40049.459023314914
44,3460273260.316386,40049.459031439656
44,3460273261.0183635,40049.45903956439
44,3460273261.7203407,40049.459047689124
44,3460273262.4223185,40049.459055813866
44,3460273263.1242957,40049.45906393861
44,3460273263.826273,40049.45907206334
44,3460273264.5282507,40049.459080188084
44,3460273265.230228,40049.45908831282
44,3460273265.932205,40049.45909643755
68,3460273374.7387023,40049.46035577202
68,3460273375.4406796,40049.46036389675
68,3460273376.142657,40049.460372021495
68,3460273376.844634,40049.46038014623
68,3460273377.546612,40049.46038827097
68,3460273378.248589,40049.460396395705
68,3460273378.9505663,40049.46040452044
68,3460273379.652544,40049.46041264518
68,3460273380.3545213,40049.46042076992
68,3460273381.0564985,40049.46042889466
68,3460273381.7584763,40049.4604370194
68,3460273382.4604535,40049.460445144134
68,3460273383.162431,40049.460453268875
68,3460273383.8644085,40049.46046139362
68,3460273384.5663857,40049.46046951835
68,3460273385.268363,40049.460477643086
68,3460273385.9703403,40049.46048576783
68,3460273386.672318,40049.46049389257
68,3460273387.374295,40049.460502017304
68,3460273388.0762725,40049.46051014204
68,3460273388.77825,40049.46051826678
68,3460273389.4802275,40049.46052639152
68,3460273390.1822047,40049.460534516256
68,3460273390.8841825,40049.460542641
68,3460273391.5861597,40049.46055076573
68,3460273392.288137,40049.460558890474
68,3460273392.990114,40049.46056701521
68,3460273393.692092,40049.46057513995
68,3460273394.394069,40049.460583264685
68,3460273395.0960464,40049.46059138943
21,3460273416.155369,40049.460835131584
21,3460273416.857346,40049.46084325632
21,3460273417.5593233,40049.46085138106
21,3460273418.2613006,40049.460859505794
21,3460273418.9632783,40049.460867630536
21,3460273419.6652555,40049.46087575528
21,3460273420.367233,40049.46088388001
20,3460273428.0889845,40049.460973252135
20,3460273428.7909617,40049.46098137687
20,3460273429.492939,40049.46098950161
20,3460273430.1949167,40049.460997626345
20,3460273430.896894,40049.46100575109
20,3460273431.598871,40049.46101387582
20,3460273432.300849,40049.46102200056
20,3460273433.002826,40049.4610301253
20,3460273433.7048035,40049.46103825004
20,3460273434.4067807,40049.461046374774
20,3460273435.1087584,40049.461054499516
20,3460273435.8107357,40049.46106262425
39,3460273435.8107357,40049.46106262425
20,3460273436.512713,40049.46107074899
39,3460273436.512713,40049.46107074899
20,3460273437.2146907,40049.461078873734
39,3460273437.2146907,40049.461078873734
20,3460273437.916668,40049.46108699847
39,3460273437.916668,40049.46108699847
20,3460273438.618645,40049.4610951232
39,3460273438.618645,40049.4610951232
20,3460273439.320623,40049.46110324795
33,3460273439.320623,40049.46110324795
39,3460273439.320623,40049.46110324795
20,3460273440.0226,40049.461111372686
33,3460273440.0226,40049.461111372686
39,3460273440.0226,40049.461111372686
20,3460273440.7245774,40049.46111949742
33,3460273440.7245774,40049.46111949742
39,3460273440.7245774,40049.46111949742
20,3460273441.426555,40049.46112762216
33,3460273441.426555,40049.46112762216
39,3460273441.426555,40049.46112762216
20,3460273442.1285324,40049.461135746904
33,3460273442.1285324,40049.461135746904
39,3460273442.1285324,40049.461135746904
20,3460273442.8305097,40049.46114387164
33,3460273442.8305097,40049.46114387164
39,3460273442.8305097,40049.46114387164
20,3460273443.532487,40049.46115199638
33,3460273443.532487,40049.46115199638
39,3460273443.532487,40049.46115199638
20,3460273444.2344646,40049.46116012112
33,3460273444.2344646,40049.46116012112
39,3460273444.2344646,40049.46116012112
33,3460273444.936442,40049.461168245856
39,3460273444.936442,40049.461168245856
33,3460273445.638419,40049.4611763706
39,3460273445.638419,40049.4611763706
33,3460273446.340397,40049.46118449534
39,3460273446.340397,40049.46118449534
33,3460273447.042374,40049.461192620074
39,3460273447.042374,40049.461192620074
33,3460273447.7443514,40049.46120074481
39,3460273447.7443514,40049.46120074481
33,3460273448.446329,40049.46120886955
39,3460273448.446329,40049.46120886955
33,3460273449.1483064,40049.461216994285
39,3460273449.1483064,40049.461216994285
33,3460273449.8502836,40049.46122511902
39,3460273449.8502836,40049.46122511902
33,3460273450.552261,40049.46123324376
39,3460273450.552261,40049.46123324376
33,3460273451.2542386,40049.4612413685
33,3460273451.956216,40049.46124949324
33,3460273452.658193,40049.46125761797
33,3460273453.360171,40049.46126574271
33,3460273454.062148,40049.461273867455
33,3460273454.7641253,40049.46128199219
33,3460273455.466103,40049.46129011693
15,3460273595.8615828,40049.46291506462
15,3460273596.56356,40049.462923189356
15,3460273597.2655373,40049.46293131409
15,3460273597.967515,40049.46293943883
15,3460273598.6694922,40049.462947563574
15,3460273599.3714695,40049.46295568831
15,3460273600.0734468,40049.46296381304
15,3460273600.7754245,40049.462971937784
15,3460273601.4774017,40049.462980062526
15,3460273602.179379,40049.46298818726
15,3460273602.8813567,40049.462996312
15,3460273603.583334,40049.46300443674
15,3460273604.285311,40049.46301256147
15,3460273604.987289,40049.46302068621
15,3460273605.689266,40049.463028810955
15,3460273606.3912435,40049.46303693569
15,3460273607.093221,40049.46304506043
15,3460273607.7951984,40049.46305318517
15,3460273608.4971757,40049.46306130991
15,3460273609.199153,40049.46306943464
15,3460273609.9011307,40049.46307755938
15,3460273610.603108,40049.463085684125
15,3460273611.305085,40049.46309380886
15,3460273612.007063,40049.4631019336
15,3460273612.70904,40049.46311005834
15,3460273613.4110174,40049.46311818308
15,3460273614.112995,40049.46312630782
15,3460273614.8149724,40049.46313443255
15,3460273615.5169497,40049.46314255729
15,3460273616.218927,40049.46315068203
15,3460273616.9209046,40049.46315880677
15,3460273617.622882,40049.463166931506
