id,seconds,time
22,3435126247.999996,39758.4056481481
22,3435126248.7035975,39758.40565629164
22,3435126249.4071984,39758.405664435166
22,3435126250.1108,39758.4056725787
22,3435126250.8144007,39758.40568072223
22,3435126251.518002,39758.405688865765
22,3435126252.221603,39758.40569700929
22,3435126252.9252043,39758.40570515283
47,3435126252.9252043,39758.40570515283
22,3435126253.628805,39758.40571329636
47,3435126253.628805,39758.40571329636
22,3435126254.3324065,39758.40572143989
47,3435126254.3324065,39758.40572143989
22,3435126255.0360074,39758.40572958342
47,3435126255.0360074,39758.40572958342
47,3435126255.739609,39758.40573772696
47,3435126256.4432096,39758.405745870485
47,3435126257.146811,39758.40575401402
47,3435126257.850412,39758.40576215754
47,3435126258.5540133,39758.40577030108
47,3435126259.257614,39758.405778444605
47,3435126259.9612155,39758.40578658814
47,3435126260.6648164,39758.40579473167
47,3435126261.3684177,39758.405802875204
47,3435126262.0720186,39758.40581101873
47,3435126262.77562,39758.40581916227
64,3435126323.988918,39758.40652764952
64,3435126324.692519,39758.406535793045
64,3435126325.39612,39758.40654393657
24,3435126326.0997214,39758.40655208011
64,3435126326.0997214,39758.40655208011
24,3435126326.8033223,39758.40656022364
64,3435126326.8033223,39758.40656022364
24,3435126327.5069237,39758.40656836717
64,3435126327.5069237,39758.40656836717
24,3435126328.2105246,39758.4065765107
64,3435126328.2105246,39758.4065765107
24,3435126328.914126,39758.406584654236
64,3435126328.914126,39758.406584654236
24,3435126329.617727,39758.406592797764
64,3435126329.617727,39758.406592797764
24,3435126330.321328,39758.4066009413
64,3435126330.321328,39758.4066009413
24,3435126331.024929,39758.40660908483
24,3435126331.7285304,39758.406617228364
24,3435126332.4321313,39758.40662537189
24,3435126333.1357327,39758.40663351543
24,3435126333.839334,39758.40664165896
24,3435126334.542935,39758.40664980249
24,3435126335.2465363,39758.40665794602
24,3435126335.950137,39758.40666608955
24,3435126336.6537385,39758.40667423308
24,3435126337.3573394,39758.40668237661
11,3435126338.0609407,39758.40669052015
24,3435126338.0609407,39758.40669052015
11,3435126338.7645416,39758.406698663675
24,3435126338.7645416,39758.406698663675
11,3435126339.468143,39758.40670680721
24,3435126339.468143,39758.40670680721
11,3435126340.171744,39758.40671495074
24,3435126340.171744,39758.40671495074
11,3435126340.875345,39758.406723094275
24,3435126340.875345,39758.406723094275
11,3435126341.578946,39758.4067312378
24,3435126341.578946,39758.4067312378
11,3435126342.2825475,39758.40673938133
24,3435126342.2825475,39758.40673938133
11,3435126342.9861484,39758.40674752487
24,3435126342.9861484,39758.40674752487
11,3435126343.6897497,39758.4067556684
24,3435126343.6897497,39758.4067556684
11,3435126344.3933506,39758.40676381193
24,3435126344.3933506,39758.40676381193
11,3435126345.096952,39758.406771955466
24,3435126345.096952,39758.406771955466
11,3435126345.800553,39758.406780098994
24,3435126345.800553,39758.406780098994
11,3435126346.504154,39758.40678824252
24,3435126346.504154,39758.40678824252
11,3435126347.207755,39758.40679638605
24,3435126347.207755,39758.40679638605
11,3435126347.9113564,39758.406804529586
24,3435126347.9113564,39758.406804529586
0,3435126447.8227167,39758.40796091107
0,3435126448.5263176,39758.4079690546
0,3435126449.229919,39758.407977198134
