id,seconds,time
73,3443148430.743074,39851.254985452244
73,3443148431.4458447,39851.25499358617
73,3443148432.1486154,39851.255001720085
73,3443148432.8513865,39851.25500985401
73,3443148433.5541573,39851.255017987925
73,3443148434.256928,39851.25502612185
73,3443148434.9596987,39851.25503425577
73,3443148435.6624694,39851.25504238969
73,3443148436.36524,39851.255050523614
73,3443148437.0680113,39851.25505865754
73,3443148437.770782,39851.255066791455
73,3443148438.4735527,39851.25507492538
73,3443148439.1763234,39851.255083059295
73,3443148439.879094,39851.25509119322
73,3443148440.581865,39851.255099327136
73,3443148441.2846355,39851.25510746106
73,3443148441.9874067,39851.255115594984
73,3443148442.6901774,39851.2551237289
73,3443148443.392948,39851.255131862825
73,3443148444.095719,39851.25513999674
73,3443148444.7984896,39851.255148130665
73,3443148445.5012603,39851.25515626459
73,3443148446.2040315,39851.25516439851
73,3443148446.906802,39851.25517253243
73,3443148447.609573,39851.255180666354
19,3443148479.234258,39851.2555466928
19,3443148479.937029,39851.25555482673
19,3443148480.6397996,39851.25556296064
19,3443148481.342571,39851.25557109457
19,3443148482.0453415,39851.25557922849
19,3443148482.748112,39851.25558736241
19,3443148483.450883,39851.25559549633
19,3443148484.1536536,39851.25560363025
34,3443148511.561714,39851.255920853175
34,3443148512.2644854,39851.2559289871
34,3443148512.967256,39851.25593712102
34,3443148513.670027,39851.25594525494
34,3443148514.3727975,39851.25595338886
34,3443148515.075568,39851.25596152278
34,3443148515.778339,39851.2559696567
34,3443148516.4811096,39851.25597779062
34,3443148517.183881,39851.255985924545
34,3443148517.8866515,39851.25599405846
34,3443148518.589422,39851.25600219238
72,3443148518.589422,39851.25600219238
34,3443148519.292193,39851.2560103263
72,3443148519.292193,39851.2560103263
34,3443148519.9949636,39851.256018460226
72,3443148519.9949636,39851.256018460226
34,3443148520.6977344,39851.25602659415
72,3443148520.6977344,39851.25602659415
34,3443148521.4005055,39851.256034728074
72,3443148521.4005055,39851.256034728074
34,3443148522.1032763,39851.256042862
72,3443148522.1032763,39851.256042862
34,3443148522.806047,39851.256050995915
72,3443148522.806047,39851.256050995915
15,3443148523.5088177,39851.25605912984
34,3443148523.5088177,39851.25605912984
72,3443148523.5088177,39851.25605912984
15,3443148524.2115884,39851.25606726376
34,3443148524.2115884,39851.25606726376
72,3443148524.2115884,39851.25606726376
15,3443148524.914359,39851.25607539768
34,3443148524.914359,39851.25607539768
72,3443148524.914359,39851.25607539768
15,3443148525.6171303,39851.2560835316
34,3443148525.6171303,39851.2560835316
72,3443148525.6171303,39851.2560835316
15,3443148526.319901,39851.25609166552
72,3443148526.319901,39851.25609166552
15,3443148527.0226717,39851.256099799444
72,3443148527.0226717,39851.256099799444
15,3443148527.7254424,39851.25610793336
72,3443148527.7254424,39851.25610793336
15,3443148528.428213,39851.25611606728
72,3443148528.428213,39851.25611606728
15,3443148529.130984,39851.2561242012
72,3443148529.130984,39851.2561242012
15,3443148529.8337545,39851.256132335126
72,3443148529.8337545,39851.256132335126
15,3443148530.5365257,39851.25614046905
72,3443148530.5365257,39851.25614046905
15,3443148531.2392964,39851.256148602966
72,3443148531.2392964,39851.256148602966
15,3443148531.942067,39851.25615673688
72,3443148531.942067,39851.25615673688
15,3443148532.644838,39851.25616487081
72,3443148532.644838,39851.25616487081
15,3443148533.3476086,39851.25617300473
72,3443148533.3476086,39851.25617300473
15,3443148534.0503793,39851.256181138655
72,3443148534.0503793,39851.256181138655
15,3443148534.7531505,39851.25618927258
72,3443148534.7531505,39851.25618927258
15,3443148535.455921,39851.256197406496
72,3443148535.455921,39851.256197406496
15,3443148536.158692,39851.25620554041
72,3443148536.158692,39851.25620554041
15,3443148536.8614626,39851.256213674336
15,3443148537.5642333,39851.25622180825
