x,y,seconds,time
7.345999998847219,101.27800000009302,3432176315.0000005,39724.2629050926
28.76899999839111,97.06000000048931,3432176320.000004,39724.262962963
37.75999999935209,94.17400000067744,3432176324.9999967,39724.2630208333
37.75999999935209,94.17400000067744,3432176328.000004,39724.2630555556
38.2039999982311,93.95200000044923,3432176329.9999995,39724.2630787037
38.98099999942417,94.9510000002931,3432176335.000003,39724.2631365741
39.53599999802293,96.06100000064544,3432176339.999996,39724.2631944444
54.07699999916815,102.83200000011306,3432176344.999999,39724.2632523148
76.83199999850387,106.38400000060955,3432176350.000001,39724.2633101852
106.24699999837617,112.82200000012921,3432176355.000004,39724.2633680556
118.45699999909698,110.93500000016121,3432176359.999998,39724.2634259259
129.0019999992893,108.3820000002973,3432176365.0000005,39724.2634837963
136.9939999980403,106.16200000038134,3432176370.0000033,39724.2635416667
142.43299999850478,105.94000000015313,3432176374.999997,39724.263599537
149.64799999921752,106.16200000038134,3432176379.9999995,39724.2636574074
156.41899999947384,107.49400000017317,3432176385.0000014,39724.2637152778
165.52099999857717,108.6040000005255,3432176389.999996,39724.2637731481
184.9459999984333,112.04500000051354,3432176394.9999986,39724.2638310185
200.2639999991942,110.2690000002653,3432176400.0000005,39724.2638888889
209.80999999875394,108.82600000075371,3432176405.000004,39724.2639467593
219.5779999993306,109.15900000070167,3432176409.9999976,39724.2640046296
225.6829999981136,112.15600000023329,3432176414.9999995,39724.2640625
235.7839999994269,111.60100000005713,3432176420.0000024,39724.2641203704
240.77899999943497,113.71000000025333,3432176424.9999967,39724.2641782407
250.65799999815397,112.71100000040946,3432176429.9999986,39724.2642361111
254.98699999826613,111.37900000061762,3432176435.0000014,39724.2642939815
267.86299999888286,109.49200000064963,3432176440.0000043,39724.2643518519
277.6309999994595,108.27100000057754,3432176444.9999976,39724.2644097222
281.626999998835,110.82400000044146,3432176450.0000005,39724.2644675926
283.513999998803,110.7130000007217,3432176455.000003,39724.264525463
292.83799999892324,109.60300000036938,3432176459.9999967,39724.2645833333
305.6029999982428,111.49000000033737,3432176464.9999995,39724.2646412037
313.03999999839505,112.3780000004615,3432176470.000002,39724.2646990741
320.6989999979868,111.04600000066966,3432176474.999996,39724.2647569444
329.3569999982111,111.26800000010917,3432176479.999999,39724.2648148148
336.6829999986436,111.37900000061762,3432176485.000001,39724.2648726852
346.00699999876383,108.71500000024525,3432176490.000004,39724.2649305556
353.3329999991963,108.93700000047346,3432176494.999998,39724.2649884259
358.7719999980834,112.71100000040946,3432176500.0000005,39724.2650462963
369.76099999873213,112.6000000006897,3432176505.000003,39724.2651041667
378.64099999839596,110.60200000021325,3432176509.999997,39724.265162037
385.52299999837203,111.93400000000508,3432176514.9999995,39724.2652199074
396.28999999800385,110.7130000007217,3432176520.000002,39724.2652777778
403.2829999992771,109.93600000031734,3432176524.999996,39724.2653356481
411.0529999985886,109.82500000059758,3432176529.9999986,39724.2653935185
418.4899999987408,111.82300000028533,3432176535.000001,39724.2654513889
427.4809999981244,114.37600000014925,3432176540.0000033,39724.2655092593
435.6949999994697,115.70800000072978,3432176544.9999976,39724.2655671296
441.02299999863703,117.81700000013728,3432176550.0,39724.265625
445.3519999987492,121.36900000063378,3432176555.0000024,39724.2656828704
444.6859999988533,124.69900000011336,3432176559.9999967,39724.2657407407
443.35399999906144,131.24800000014147,3432176564.999999,39724.2657986111
442.5769999994458,138.241000000626,3432176570.0000014,39724.2658564815
442.6879999991655,143.56900000058204,3432176574.9999957,39724.2659143518
443.57599999850095,149.67400000015374,3432176579.999998,39724.2659722222
443.79799999951786,157.44400000025394,3432176585.0000005,39724.2660300926
443.13199999804453,162.439000000262,3432176590.000003,39724.266087963
444.24199999839686,168.76600000006192,3432176594.999997,39724.2661458333
447.0169999992777,173.3170000004023,3432176599.9999995,39724.2662037037
448.3489999990695,178.97800000030628,3432176605.000002,39724.2662615741
446.5729999988213,183.97300000031436,3432176609.999996,39724.2663194444
447.57199999945385,190.18900000039451,3432176614.999999,39724.2663773148
460.8919999989496,200.62300000007838,3432176620.000001,39724.2664351852
