longitude,latitude,x,y,seconds,time
116.306911666667,39.98875,787.1950000363768,351.25000000072504,3542681947.9999967,41003.263287037
116.306761666667,39.9887483333333,770.545000035824,351.0649999964599,3542681952.999999,41003.2633449074
116.306633333333,39.9888083333333,756.2999999613709,357.7249999969965,3542681955.999997,41003.2633796296
116.306618333333,39.9889066666667,754.6349999624198,368.64000000414165,3542681959.999998,41003.2634259259
116.306613333333,39.9890033333333,754.0799999622436,379.36999999676857,3542681963.999998,41003.2634722222
116.306573333333,39.9891083333333,749.6399999624117,391.0249999965245,3542681966.999996,41003.2635069444
116.306593333333,39.9892,751.859999961539,401.2000000000171,3542681970.999996,41003.2635532407
116.306606666667,39.9892966666667,753.3400000350952,411.93000000368585,3542681974.999997,41003.263599537
116.306618333333,39.9893933333333,754.6349999624198,422.65999999631276,3542681978.999997,41003.2636458333
116.306665,39.9895566666667,759.8149999982411,440.7900000041707,3542681982.9999976,41003.2636921296
116.306646666667,39.9896933333333,757.7800000365045,455.9599999966295,3542681986.0000043,41003.2637268519
116.306578333333,39.98975,750.1949999610105,462.25000000046634,3542681990.999998,41003.2637847222
116.306456666667,39.9897366666667,736.6900000361198,460.770000004203,3542681996.0,41003.2638425926
116.306326666667,39.9897316666667,722.2600000362718,460.2150000040268,3542682000.0000005,41003.2638888889
116.30618,39.9897266666667,705.9799999985046,459.66000000385066,3542682004.000001,41003.2639351852
116.306031666667,39.9897383333333,689.5150000353425,460.9549999966376,3542682008.000002,41003.2639814815
116.305913333333,39.98973,676.3799999612417,460.0300000005504,3542682010.9999995,41003.2640162037
116.305773333333,39.989715,660.8399999610413,458.3650000000219,3542682013.999997,41003.2640509259
116.305621666667,39.9897116666667,644.0050000350936,457.99500000411086,3542682016.9999957,41003.2640856481
116.305458333333,39.98971,625.8749999609847,457.81000000063443,3542682020.9999967,41003.2641319444
116.305346666667,39.9897483333333,613.4800000364464,462.0649999969899,3542682023.000001,41003.2641550926
116.305203333333,39.989775,597.5699999614648,465.02500000055846,3542682024.9999967,41003.2641782407
116.30512,39.9898283333333,588.3199999990154,470.94499999665373,3542682029.9999986,41003.2642361111
116.30508,39.989935,583.8799999991835,482.7850000006748,3542682035.0000014,41003.2642939815
116.305063333333,39.9900466666667,582.0299999612644,495.18000000408335,3542682038.0,41003.2643287037
116.305041666667,39.99016,579.6250000351648,507.7600000007152,3542682040.9999976,41003.2643634259
116.305045,39.9902483333333,579.9949999995277,517.5649999964662,3542682043.000002,41003.2643865741
116.305043333333,39.9903433333333,579.8099999621371,528.1099999966585,3542682044.9999976,41003.2644097222
116.305041666667,39.9904383333333,579.6250000351648,538.6549999968508,3542682047.000002,41003.2644328704
116.30504,39.9905533333333,579.4399999993516,551.4199999969592,3542682050.0000005,41003.2644675926
116.30502,39.99066,577.2199999986469,563.2600000001914,3542682054.0000014,41003.2645138889
116.304991666667,39.990765,574.0750000349806,574.9150000007362,3542682058.000001,41003.2645601852
116.304981666667,39.9908716666667,572.9650000362057,586.7550000039685,3542682063.0000033,41003.2646180556
116.304973333333,39.990935,572.0399999612482,593.7850000004162,3542682067.999998,41003.2646759259
116.304938333333,39.9910266666667,568.1549999615925,603.9600000039087,3542682071.999998,41003.2647222222
116.304901666667,39.9911166666667,564.0850000365418,613.9500000039249,3542682077.0000005,41003.2647800926
116.304825,39.9912066666667,555.5749999980861,623.940000003941,3542682081.000001,41003.2648263889
116.304731666667,39.9912716666667,545.2150000352844,631.1550000038651,3542682085.000001,41003.2648726852
116.304625,39.991305,533.3749999989266,634.8550000000444,3542682087.999999,41003.2649074074
116.304486666667,39.9913233333333,518.0200000361168,636.8899999964839,3542682091.9999995,41003.2649537037
116.304348333333,39.9913066666667,502.6649999613113,635.0400000043095,3542682097.0000024,41003.2650115741
116.304221666667,39.9913033333333,488.6050000362445,634.6699999965679,3542682100.0000005,41003.2650462963
