longitude,latitude,x,y,seconds,time
116.3068616,39.989375,781.6375999992999,420.62500000066194,3421367617.0000005,39599.1622337963
116.3064783,39.9895083,739.0912999981936,435.4213000000584,3421367618.999996,39599.1622569444
116.3061016,39.9896483,697.2775999993388,450.9613000002588,3421367621.0,39599.1622800926
116.3057333,39.9898083,656.3962999987609,468.72130000037515,3421367622.9999967,39599.1623032407
116.3053783,39.9899699,616.9912999988725,486.65890000020084,3421367625.0000005,39599.1623263889
116.3050016,39.9901099,575.1775999984403,502.19890000040124,3421367626.9999967,39599.162349537
116.3046399,39.99024,535.0288999985366,516.640000000379,3421367629.000001,39599.1623726852
116.3032433,39.9912316,380.00629999936564,626.707600000266,3421367634.9999976,39599.1624421296
116.3029033,39.9913983,342.2662999984283,645.2113000003976,3421367637.0000014,39599.1624652778
116.30255,39.991575,303.0499999983789,664.8250000000928,3421367638.999997,39599.1624884259
116.3022149,39.9917733,265.8538999982767,686.8363000002021,3421367641.000002,39599.1625115741
116.301925,39.9919633,233.674999998442,707.9263000005867,3421367642.999998,39599.1625347222
116.3016616,39.9921249,204.43759999906774,725.8639000004123,3421367645.0000024,39599.1625578704
116.3014116,39.9922566,176.68759999814654,740.4826000000994,3421367646.9999986,39599.1625810185
116.3011683,39.9923533,149.68129999881796,751.2163000001308,3421367649.000003,39599.1626041667
116.3008849,39.9924416,118.22389999873906,761.017600000308,3421367650.9999986,39599.1626273148
116.3006049,39.9925583,87.14389999833827,773.9713000002553,3421367653.000003,39599.162650463
116.300335,39.9926716,57.18499999920823,786.5476000005244,3421367654.9999986,39599.1626736111
116.3000433,39.9927933,24.806299998616055,800.056300000648,3421367657.000003,39599.1626967593
