longitude,latitude,x,y,seconds,time
116.301617,39.985782,199.48699999800112,21.802000000420207,3434317371.999999,39749.0436574074
116.300599,39.986062,86.48899999936077,52.88200000003229,3434317377.000002,39749.0437152778
116.305478,39.985626,628.0579999980631,4.486000000760271,3438147235.9999967,39793.370787037
116.30547,39.985676,627.1699999987277,10.03600000015581,3438147240.999999,39793.3708449074
116.305462,39.985728,626.2819999993923,15.808000000568256,3438147246.0000024,39793.3709027778
116.305487,39.985755,629.0569999986957,18.80500000009988,3438147251.000005,39793.3709606482
116.305468,39.985795,626.9479999992882,23.245000000720495,3438147255.999998,39793.3710185185
116.305469,39.985828,627.0589999990079,26.908000000148036,3438147261.0000014,39793.3710763889
116.305464,39.985844,626.5039999988318,28.68400000039628,3438147266.000004,39793.3711342593
116.305464,39.985844,626.5039999988318,28.68400000039628,3438147269.000002,39793.3711689815
116.305465,39.985848,626.6149999985515,29.12800000006399,3438147270.999997,39793.3711921296
116.305498,39.985891,630.2779999987678,33.901000000632564,3438147275.9999995,39793.37125
116.305518,39.985928,632.4979999994724,38.00800000051652,3438147281.000003,39793.3713078704
116.3055,39.985927,630.4999999982073,37.89700000000806,3438147285.999996,39793.3713657407
116.305455,39.986,625.5049999981992,46.00000000005622,3438147290.9999986,39793.3714236111
116.305429,39.986063,622.618999999176,52.993000000540746,3438147296.000002,39793.3714814815
116.305411,39.986148,620.6209999994883,62.428000000380734,3438147301.000004,39793.3715393519
116.305401,39.986176,619.510999999136,65.53600000042081,3438147305.999998,39793.3715972222
116.305418,39.986238,621.397999999104,72.41800000039689,3438147311.0,39793.3716550926
116.305456,39.986236,625.6159999994964,72.19600000016868,3438147316.000003,39793.371712963
116.305457,39.986248,625.7269999992161,73.52800000074922,3438147320.999997,39793.3717708333
116.305444,39.98626,624.2839999981271,74.86000000054105,3438147325.9999995,39793.3718287037
116.305453,39.986322,625.2829999987597,81.74200000051712,3438147331.0000024,39793.3718865741
116.305417,39.986404,621.2869999993842,90.84400000040915,3438147335.999996,39793.3719444444
116.305414,39.986495,620.9539999986475,100.94500000014506,3438147340.9999986,39793.3720023148
116.305432,39.986519,622.9519999983353,103.60900000051743,3438147346.000001,39793.3720601852
116.305392,39.986519,618.5119999985034,103.60900000051743,3438147351.0000043,39793.3721180556
116.305382,39.986531,617.401999998151,104.94100000030926,3438147355.9999976,39793.3721759259
116.305427,39.986588,622.3969999981591,111.26800000010917,3438147361.0,39793.3722337963
116.305456,39.986666,625.6159999994964,119.92600000033349,3438147366.0000033,39793.3722916667
116.305461,39.986726,626.1709999980951,126.58600000008136,3438147370.9999967,39793.372349537
116.305467,39.98676,626.836999997991,130.36000000001735,3438147375.999999,39793.3724074074
116.305453,39.986772,625.2829999987597,131.6920000005979,3438147381.000002,39793.3724652778
116.305453,39.986772,625.2829999987597,131.6920000005979,3438147384.0,39793.3725
116.305446,39.986775,624.505999999144,132.02500000054584,3438147385.9999957,39793.3725231481
116.305439,39.986809,623.7289999995284,135.79900000048184,3438147390.999998,39793.3725810185
116.305404,39.986924,619.8439999982952,148.5640000005901,3438147396.000001,39793.3726388889
116.305351,39.987104,613.9609999989517,168.54400000062242,3438147401.000004,39793.3726967593
116.305324,39.987134,610.9639999986314,171.874000000102,3438147405.999997,39793.3727546296
116.305324,39.987134,610.9639999986314,171.874000000102,3438147409.0000043,39793.3727893519
116.305323,39.987141,610.8529999989116,172.65100000050637,3438147411.0,39793.3728125
116.305329,39.987179,611.5189999988075,176.86900000011008,3438147416.000002,39793.3728703704
116.305296,39.987238,607.8559999985913,183.4180000001382,3438147420.999996,39793.3729282407
116.305267,39.987255,604.6369999988315,185.3050000001062,3438147425.999999,39793.3729861111
116.30524,39.987246,601.6399999985111,184.30600000026232,3438147431.000001,39793.3730439815
116.305263,39.98724,604.1929999983751,183.6400000003664,3438147436.0000043,39793.3731018519
116.305243,39.987254,601.9729999992478,185.19400000038644,3438147440.999998,39793.3731597222
116.30523,39.987341,600.5299999981588,194.85100000045463,3438147446.0,39793.3732175926
116.305235,39.987428,601.084999998335,204.50800000052283,3438147451.000003,39793.373275463
116.305234,39.987442,600.9739999986152,206.06200000054287,3438147455.9999976,39793.3733333333
116.30523,39.987468,600.5299999981588,208.94800000035474,3438147460.9999995,39793.3733912037
116.305218,39.987518,599.197999998367,214.49800000053898,3438147466.000002,39793.3734490741
116.305147,39.987586,591.3169999993357,222.04600000041097,3438147470.9999967,39793.3735069444
116.305069,39.987664,582.6589999991114,230.7040000006353,3438147475.9999986,39793.3735648148
116.30498,39.987705,572.779999998815,235.25500000018695,3438147481.000001,39793.3736226852
116.304978,39.98775,572.5579999993755,240.25000000019503,3438147486.000004,39793.3736805556
116.305026,39.987812,577.8859999985428,247.1320000001711,3438147490.9999976,39793.3737384259
116.305141,39.987864,590.6509999994398,252.90400000058355,3438147496.0,39793.3737962963
116.305201,39.987978,597.310999998399,265.55800000018337,3438147501.000003,39793.3738541667
116.305218,39.988046,599.197999998367,273.10600000005536,3438147505.9999967,39793.373912037
116.305203,39.988117,597.5329999994159,280.987000000664,3438147510.999999,39793.3739699074
116.305193,39.988167,596.4229999990636,286.53700000005955,3438147516.000002,39793.3740277778
116.305177,39.9882,594.6469999988153,290.2000000002758,3438147520.9999957,39793.3740856481
116.305136,39.988243,590.0959999992637,294.97300000005566,3438147525.999998,39793.3741435185
116.305116,39.988253,587.875999998559,296.083000000408,3438147531.000001,39793.3742013889
116.305083,39.98822,584.2129999983428,292.42000000019175,3438147536.0000033,39793.3742592593
116.305086,39.988168,584.5459999990794,286.648000000568,3438147540.999997,39793.3743171296
116.305086,39.988168,584.5459999990794,286.648000000568,3438147544.000004,39793.3743518519
116.305085,39.988175,584.4349999993597,287.4250000001837,3438147546.0,39793.374375
116.30512,39.988163,588.3199999990154,286.09300000039184,3438147551.0000024,39793.3744328704
116.305171,39.98815,593.9809999989194,284.65000000009155,3438147555.999996,39793.3744907407
116.305231,39.988124,600.640999999456,281.7640000002797,3438147560.999999,39793.3745486111
116.305251,39.988134,602.8609999985832,282.874000000632,3438147566.0000014,39793.3746064815
116.305265,39.988163,604.414999999392,286.09300000039184,3438147571.000004,39793.3746643519
116.305298,39.988246,608.0779999980308,295.3060000000036,3438147575.999998,39793.3747222222
116.305318,39.988308,610.2979999987355,302.1880000007684,3438147581.0000005,39793.3747800926
116.305337,39.988366,612.406999998143,308.62600000028806,3438147586.000003,39793.374837963
116.305337,39.988366,612.406999998143,308.62600000028806,3438147589.000001,39793.3748726852
116.305335,39.988362,612.1849999987035,308.18200000062035,3438147590.9999976,39793.3748958333
116.305309,39.988441,609.2989999981029,316.9510000005644,3438147596.0,39793.3749537037
116.305303,39.988512,608.632999998207,324.83200000038437,3438147601.0000024,39793.3750115741
116.305317,39.988642,610.1869999990157,339.26200000023243,3438147605.9999967,39793.3750694444
116.305328,39.988737,611.4079999990878,349.80700000042475,3438147610.999999,39793.3751273148
116.305353,39.988815,614.1829999983912,358.46500000064907,3438147616.0000014,39793.3751851852
116.30533,39.988907,611.6299999985273,368.6770000001047,3438147621.0000033,39793.3752430556
116.305321,39.988968,610.6309999994721,375.44800000036105,3438147625.999998,39793.3753009259
116.305304,39.989016,608.7439999995041,380.7760000003171,3438147631.0000005,39793.3753587963
116.305297,39.989054,607.966999998311,384.9940000007095,3438147636.0000024,39793.3754166667
116.305289,39.989028,607.0789999989756,382.1080000001089,3438147640.999997,39793.375474537
116.305267,39.989007,604.6369999988315,379.7770000004732,3438147645.9999995,39793.3755324074
116.305276,39.989028,605.635999999464,382.1080000001089,3438147651.0000014,39793.3755902778
116.305276,39.989028,605.635999999464,382.1080000001089,3438147654.0,39793.375625
116.305272,39.989036,605.1919999990076,382.99600000023304,3438147655.999996,39793.3756481481
116.305243,39.989013,601.9729999992478,380.4430000003691,3438147660.9999986,39793.3757060185
116.305242,39.989057,601.861999999528,385.32700000065745,3438147666.0000005,39793.3757638889
116.305231,39.989074,600.640999999456,387.21400000062545,3438147671.0000033,39793.3758217593
116.305227,39.989088,600.1969999989996,388.7680000006455,3438147675.9999976,39793.3758796296
116.305213,39.989109,598.6429999981908,391.0990000002812,3438147680.9999995,39793.3759375
116.305215,39.989139,598.8649999992077,394.4290000005495,3438147686.0000024,39793.3759953704
116.305221,39.989156,599.5309999991036,396.3160000005175,3438147690.9999967,39793.3760532407
116.305264,39.989153,604.3039999980948,395.9830000005695,3438147695.9999986,39793.3761111111
116.305263,39.989177,604.1929999983751,398.6470000001532,3438147701.0000014,39793.3761689815
116.30524,39.989215,601.6399999985111,402.8650000005456,3438147705.999995,39793.3762268518
116.305259,39.98921,603.748999999496,402.3100000003694,3438147710.999998,39793.3762847222
116.305198,39.989242,596.9779999992397,405.8620000000772,3438147716.0000005,39793.3763425926
116.305183,39.989259,595.3129999987112,407.7490000000452,3438147721.0000033,39793.376400463
116.305202,39.989284,597.4219999981187,410.52400000013733,3438147725.999997,39793.3764583333
116.305224,39.989286,599.8639999982629,410.74600000036554,3438147731.0,39793.3765162037
116.305251,39.989306,602.8609999985832,412.9660000002815,3438147736.000003,39793.3765740741
116.305251,39.989306,602.8609999985832,412.9660000002815,3438147739.0000005,39793.3766087963
116.305259,39.989313,603.748999999496,413.74300000068587,3438147740.999996,39793.3766319444
116.305264,39.989322,604.3039999980948,414.74200000052974,3438147745.999999,39793.3766898148
116.305264,39.989322,604.3039999980948,414.74200000052974,3438147748.999997,39793.376724537
116.30526,39.989323,603.8599999992158,414.8530000002495,3438147751.000002,39793.3767476852
116.305236,39.989301,601.1959999980547,412.41100000010533,3438147756.000004,39793.3768055556
116.305233,39.989302,600.8629999988955,412.5220000006138,3438147760.999998,39793.3768634259
116.305233,39.989302,600.8629999988955,412.5220000006138,3438147763.9999957,39793.3768981481
116.305236,39.989308,601.1959999980547,413.1880000005097,3438147766.000001,39793.3769212963
116.30521,39.989315,598.3099999990316,413.96500000012537,3438147771.000003,39793.3769791667
