longitude,latitude,x,y,seconds,time
116.2998249,39.9933633,0.5638999992498839,863.3263000002245,3443845564.0,39859.3236574074
116.2998583,39.9933683,4.271299998407585,863.8813000004006,3443845566.0000043,39859.3236805556
116.2998833,39.9933633,7.046299999288408,863.3263000002245,3443845568.0,39859.3237037037
116.2999016,39.9933616,9.077599998576602,863.1376000003854,3443845570.0000043,39859.3237268519
116.2999233,39.9933499,11.48629999912032,861.838900000194,3443845572.0,39859.32375
116.2999366,39.9933299,12.96259999823235,859.618900000278,3443845573.999996,39859.3237731481
116.2999449,39.9933133,13.883899998745619,857.7763000000402,3443845576.0000005,39859.3237962963
116.2999599,39.9933016,15.548899999274113,856.4776000006375,3443845577.999996,39859.3238194444
116.299985,39.993285,18.33499999949595,854.6350000003997,3443845580.000001,39859.3238425926
116.3000083,39.9932766,20.921299998960308,853.7026000005454,3443845581.999996,39859.3238657407
116.30002,39.9932883,22.219999999151696,855.0013000007368,3443845584.0000014,39859.3238888889
116.3000433,39.9932816,24.806299998616055,854.2576000007216,3443845585.9999967,39859.323912037
116.3000883,39.9932166,29.80129999862413,847.0426000000089,3443845588.0000014,39859.3239351852
116.3001149,39.9932133,32.753899998425595,846.6763000004605,3443845589.999997,39859.3239583333
116.300125,39.9932216,33.87499999811894,847.597600000185,3443845592.000002,39859.3239814815
116.3001183,39.9932283,33.131299998103714,848.3413000002002,3443845593.999997,39859.3240046296
116.3001083,39.9932366,32.02129999932879,849.2626000007135,3443845596.0000024,39859.3240277778
116.3000966,39.9932199,30.7225999991374,847.408900000346,3443845600.0000024,39859.3240740741
116.3000983,39.9932383,30.91129999897646,849.4513000005526,3443845604.000003,39859.3241203704
116.3001149,39.99323,32.753899998425595,848.5300000000393,3443845605.999998,39859.3241435185
116.3001149,39.99323,32.753899998425595,848.5300000000393,3443845609.9999986,39859.3241898148
116.3001199,39.9932349,33.30889999860176,849.0739000000858,3443845613.9999986,39859.3242361111
116.3001199,39.9932349,33.30889999860176,849.0739000000858,3443845616.000004,39859.3242592593
116.3001183,39.99323,33.131299998103714,848.5300000000393,3443845617.999999,39859.3242824074
116.300105,39.9932049,31.654999998991684,845.7439000006061,3443845620.000004,39859.3243055556
116.3000966,39.9931783,30.7225999991374,842.791300000016,3443845621.9999995,39859.3243287037
116.3000949,39.9931499,30.53389999929834,839.6389000002457,3443845624.0000043,39859.3243518519
116.3000999,39.9931433,31.088899999474506,838.9063000003603,3443845625.9999995,39859.324375
116.3001166,39.9931,32.942599998264654,834.1000000001912,3443845628.000005,39859.3243981482
116.300105,39.9931016,31.654999998991684,834.2776000006893,3443845630.000001,39859.3244212963
116.3001066,39.9930949,31.83259999948973,833.5339000006741,3443845631.999996,39859.3244444444
116.3001483,39.9930466,36.4612999991607,828.1726000003289,3443845635.999996,39859.3244907407
116.3001516,39.9930249,36.82759999949781,825.7639000005738,3443845638.000001,39859.3245138889
