x,y,seconds,time
648.437599998033,280.3876000007577,3444869291.999999,39871.1723611111
639.191299998032,291.85390000067457,3444869294.000004,39871.1723842593
631.7875999990576,297.22630000036077,3444869295.9999995,39871.1724074074
625.3162999983601,304.0750000007364,3444869298.000004,39871.1724305556
616.0588999990182,309.99130000046904,3444869299.9999995,39871.1724537037
611.0749999983511,312.76630000056116,3444869301.999996,39871.1724768518
601.073899998994,312.9550000004002,3444869305.999996,39871.1725231481
592.5712999990083,312.9550000004002,3444869308.0000005,39871.1725462963
585.9112999984717,313.6876000002857,3444869309.999996,39871.1725694444
580.1725999984484,313.5100000005764,3444869312.000001,39871.1725925926
574.2562999995044,308.69260000027765,3444869313.9999967,39871.1726157407
566.8525999989527,305.7400000004762,3444869316.0000005,39871.1726388889
571.6588999991217,304.25260000044574,3444869317.9999967,39871.172662037
574.4449999993435,301.6663000001927,3444869321.9999976,39871.1727083333
574.8112999981032,301.4776000003536,3444869325.9999976,39871.1727546296
574.8112999981032,301.4776000003536,3444869329.999998,39871.1728009259
574.8112999981032,301.4776000003536,3444869333.999998,39871.1728472222
574.8112999981032,301.4776000003536,3444869337.9999986,39871.1728935185
574.8112999981032,301.4776000003536,3444869341.999999,39871.1729398148
574.8112999981032,301.4776000003536,3444869345.9999986,39871.1729861111
574.8112999981032,301.4776000003536,3444869349.9999995,39871.1730324074
574.8112999981032,301.4776000003536,3444869354.0,39871.1730787037
574.8112999981032,301.4776000003536,3444869358.0000005,39871.173125
574.8112999981032,301.4776000003536,3444869362.0,39871.1731712963
574.8112999981032,301.4776000003536,3444869366.0000005,39871.1732175926
574.8112999981032,301.4776000003536,3444869370.0000014,39871.1732638889
574.8112999981032,301.4776000003536,3444869374.0000014,39871.1733101852
574.8112999981032,301.4776000003536,3444869378.0000014,39871.1733564815
574.8112999981032,301.4776000003536,3444869382.000002,39871.1734027778
574.8112999981032,301.4776000003536,3444869386.000003,39871.1734490741
574.8112999981032,301.4776000003536,3444869390.0000024,39871.1734953704
574.8112999981032,301.4776000003536,3444869391.999998,39871.1735185185
574.067599998088,302.22130000036884,3444869394.0000024,39871.1735416667
570.7375999986084,303.52000000056023,3444869395.999999,39871.1735648148
566.1088999989374,304.4413000002848,3444869398.0000033,39871.173587963
560.9362999984313,305.5513000006371,3444869399.9999995,39871.1736111111
555.9412999984232,305.36260000000937,3444869402.0000033,39871.1736342593
550.2025999983999,305.36260000000937,3444869404.0,39871.1736574074
540.5788999987209,300.3676000000013,3444869406.000004,39871.1736805556
530.7775999985438,296.48260000034554,3444869407.9999995,39871.1737037037
525.2275999983596,295.561300000621,3444869409.999995,39871.1737268518
519.1225999979991,294.45130000026865,3444869412.0,39871.17375
513.7612999992314,292.40890000006203,3444869413.9999957,39871.1737731481
509.8762999979982,288.535000000536,3444869416.000001,39871.1737962963
506.3575999986796,283.5400000005279,3444869417.9999957,39871.1738194444
506.3575999986796,280.7650000004358,3444869420.0000005,39871.1738425926
505.61389999866435,279.27760000040536,3444869421.999996,39871.1738657407
503.94889999813586,277.24630000032846,3444869425.9999967,39871.173912037
503.94889999813586,277.24630000032846,3444869429.9999967,39871.1739583333
504.1375999979749,277.24630000032846,3444869433.999998,39871.1740046296
504.1375999979749,277.24630000032846,3444869437.9999976,39871.1740509259
504.1375999979749,277.24630000032846,3444869441.9999986,39871.1740972222
504.1375999979749,277.24630000032846,3444869445.999999,39871.1741435185
504.1375999979749,277.24630000032846,3444869449.999999,39871.1741898148
504.1375999979749,277.24630000032846,3444869452.0000033,39871.174212963
504.1375999979749,277.24630000032846,3444869453.999999,39871.1742361111
513.0175999992161,278.91130000006825,3444869457.9999995,39871.1742824074
519.4888999983363,279.27760000040536,3444869460.000004,39871.1743055556
526.892599998888,279.64390000074246,3444869462.0,39871.1743287037
532.4425999990723,277.4350000001675,3444869463.999995,39871.1743518518
537.6262999989194,283.1626000000611,3444869466.0,39871.174375
541.5112999985752,278.3563000006808,3444869470.0000005,39871.1744212963
564.4438999984089,263.1826000000288,3444869474.000001,39871.1744675926
567.5962999989679,266.1463000007487,3444869475.999996,39871.1744907407
567.4075999991288,276.13630000076483,3444869479.999996,39871.174537037
567.4075999991288,278.7226000002292,3444869482.0000014,39871.1745601852
568.8949999991593,282.4300000001756,3444869483.9999967,39871.1745833333
578.5075999994973,279.4663000002444,3444869487.9999976,39871.1746296296
578.5075999994973,286.68130000016845,3444869490.0000024,39871.1746527778
580.3612999982874,290.74390000032224,3444869491.9999976,39871.1746759259
