x,y,seconds,time
463.11199999807684,210.50200000037478,3421824612.0000014,39604.4515277778
466.88599999801284,209.9470000001986,3421824613.000005,39604.4515393519
470.2159999990698,210.28000000014657,3421824613.999997,39604.4515509259
473.21299999939015,210.16900000042682,3421824614.9999995,39604.4515625
476.76499999830924,209.7250000007591,3421824616.000002,39604.4515740741
479.4289999994703,210.39100000065503,3421824616.9999957,39604.4515856481
482.092999999054,213.16600000074715,3421824617.999998,39604.4515972222
484.97899999807714,215.3860000006631,3421824619.0,39604.4516087963
486.42199999916613,217.60600000057906,3421824620.0000024,39604.4516203704
486.9769999993423,221.38000000051505,3421824620.9999967,39604.4516319444
487.08799999906205,224.15500000060717,3421824621.9999986,39604.4516435185
487.08799999906205,227.1520000001388,3421824623.000001,39604.4516550926
486.86599999804514,230.03800000073937,3421824624.000003,39604.4516666667
486.9769999993423,232.92400000055125,3421824624.9999967,39604.4516782407
486.42199999916613,235.5880000001349,3421824625.9999986,39604.4516898148
486.64399999860564,238.58500000045524,3421824627.0000005,39604.4517013889
486.9769999993423,241.13800000031915,3421824628.000003,39604.451712963
486.86599999804514,243.46900000074356,3421824628.9999967,39604.451724537
487.08799999906205,246.02200000060748,3421824629.9999986,39604.4517361111
487.30999999850155,248.68600000019114,3421824631.000001,39604.4517476852
486.9769999993423,252.12700000017918,3421824632.000003,39604.4517592593
486.9769999993423,255.01299999999105,3421824632.999997,39604.4517708333
486.5329999988859,256.90000000074775,3421824633.9999995,39604.4517824074
486.0889999984295,258.0100000003114,3421824635.0000014,39604.4517939815
485.64499999955046,258.6760000002073,3421824636.000004,39604.4518055556
485.86699999898997,259.3420000001032,3421824636.9999976,39604.4518171296
486.7549999983254,260.1190000005076,3421824638.0,39604.4518287037
486.64399999860564,263.00500000031946,3421824639.000002,39604.4518402778
485.42299999853356,266.0020000006398,3421824640.0000043,39604.4518518519
483.8689999993022,268.5550000005037,3421824640.9999976,39604.4518634259
485.64499999955046,271.1080000003676,3421824641.9999995,39604.451875
487.1989999987818,273.32800000028357,3421824643.000002,39604.4518865741
491.08399999843755,276.1030000003757,3421824643.9999957,39604.4518981481
496.1899999981654,277.546000000676,3421824644.9999976,39604.4519097222
499.4089999995026,277.9900000003437,3421824646.0,39604.4519212963
503.51599999859786,280.987000000664,3421824647.000002,39604.4519328704
506.84599999807745,282.874000000632,3421824647.999996,39604.4519444444
510.2869999988542,283.20700000057997,3421824648.9999986,39604.4519560185
513.0619999981576,283.0960000000715,3421824650.0000005,39604.4519675926
515.392999998582,283.0960000000715,3421824651.000003,39604.4519791667
516.9469999993908,283.20700000057997,3421824651.999997,39604.4519907407
518.0569999981657,284.0950000007041,3421824652.999999,39604.4520023148
519.4999999992547,284.9830000000395,3421824654.0000014,39604.4520138889
520.9429999987663,285.31599999998747,3421824655.000003,39604.452025463
521.9419999993988,285.87100000016363,3421824655.9999967,39604.452037037
522.940999998454,286.8700000000075,3421824656.999999,39604.4520486111
523.9399999990866,288.0910000000796,3421824658.000001,39604.4520601852
524.9389999981418,289.4230000006601,3421824659.0000033,39604.4520717593
526.270999999511,290.8660000001717,3421824659.9999967,39604.4520833333
529.1569999985342,293.3080000003159,3421824660.999999,39604.4520949074
531.1549999982219,295.0840000005641,3421824662.0000014,39604.4521064815
532.8199999987504,296.9710000005321,3421824663.0000033,39604.4521180556
534.0409999988225,298.8580000005001,3421824663.9999976,39604.4521296296
535.8169999990707,300.7450000004681,3421824664.9999995,39604.4521412037
537.7039999990387,302.8540000006643,3421824666.000002,39604.4521527778
539.7019999987265,305.1850000003,3421824667.000004,39604.4521643519
542.6989999990468,307.73800000016394,3421824667.999998,39604.4521759259
544.8079999984543,309.62500000013193,3421824669.0000005,39604.4521875
546.805999998142,311.8450000000479,3421824670.000002,39604.4521990741
549.5809999990229,314.95300000008797,3421824670.9999957,39604.4522106481
551.8009999981501,316.507000000108,3421824671.999998,39604.4522222222
553.7989999994153,317.9500000004083,3421824673.0,39604.4522337963
555.3529999986466,319.50400000042833,3421824674.0000024,39604.4522453704
557.5729999993513,321.5020000001161,3421824674.999996,39604.4522569444
558.7939999994234,321.5020000001161,3421824675.999998,39604.4522685185
560.3479999986547,321.1690000001681,3421824677.0000005,39604.4522800926
