x,y,seconds,time
647.8825999994342,489.8113000007598,3427784503.0000014,39673.4317476852
636.9712999989048,493.69630000041553,3427784504.9999967,39673.4317708333
620.8762999985282,494.42890000030104,3427784508.000004,39673.4318055556
609.7762999981597,493.8850000002546,3427784511.000002,39673.4318402778
603.4825999995377,491.4763000004996,3427784512.9999976,39673.4318634259
601.4512999986721,489.2563000005836,3427784514.0,39673.431875
600.5188999988178,483.32890000072126,3427784516.9999986,39673.4319097222
601.4512999986721,474.2713000005594,3427784519.999996,39673.4319444444
602.5612999990244,468.72130000037515,3427784522.000001,39673.4319675926
604.0375999981364,463.34890000068896,3427784523.999996,39673.4319907407
603.6712999993767,457.9876000003438,3427784526.000001,39673.4320138889
602.5612999990244,452.2489000003205,3427784527.999996,39673.432037037
600.8962999984959,445.2226000002355,3427784530.000001,39673.4320601852
599.5975999983045,439.30630000050286,3427784531.999997,39673.4320833333
599.2312999995448,433.56760000047956,3427784534.000002,39673.4321064815
599.9749999979826,427.82890000045626,3427784535.999997,39673.4321296296
601.4512999986721,421.72390000009585,3427784538.000002,39673.4321527778
603.6712999993767,415.63000000065387,3427784539.999997,39673.4321759259
604.0375999981364,409.14760000061534,3427784542.0000024,39673.4321990741
603.6712999993767,403.231300000094,3427784543.999998,39673.4322222222
603.3049999990396,397.68130000069846,3427784546.0000024,39673.4322453704
603.8599999992158,391.7539000000474,3427784547.9999986,39673.4322685185
604.5925999983126,386.3926000004909,3427784550.0000033,39673.4322916667
605.3362999983278,381.03130000014573,3427784551.999999,39673.4323148148
606.4462999986802,375.4813000007502,3427784554.0000033,39673.432337963
609.0325999981445,369.93130000056595,3427784555.999999,39673.4323611111
611.4412999986882,362.905000000481,3427784558.0000033,39673.4323842593
611.8075999990253,355.5013000007179,3427784559.9999995,39673.4324074074
611.8075999990253,348.65260000034226,3427784562.000004,39673.4324305556
611.4412999986882,343.102600000158,3427784564.0,39673.4324537037
612.3625999992015,337.1863000004254,3427784565.999995,39673.4324768518
