x,y,seconds,time
651.3679999991524,608.8810000001602,3428660546.0000033,39683.5711342593
648.3709999988321,607.1050000007006,3428660547.9999995,39683.5711574074
645.262999998792,604.2190000001,3428660550.000004,39683.5711805556
642.2659999984717,601.6660000002361,3428660552.0,39683.5712037037
642.2659999984717,599.44600000032,3428660553.999995,39683.5712268518
643.1539999993845,596.3380000002801,3428660555.9999995,39683.57125
643.2649999991042,594.5620000000317,3428660557.999996,39683.5712731481
643.4869999985438,593.0080000000117,3428660560.0000005,39683.5712962963
643.5979999982635,591.343000000272,3428660561.9999967,39683.5713194444
634.1629999984235,583.2400000002237,3428660564.000001,39683.5713425926
631.8319999979991,579.688000000516,3428660565.9999967,39683.5713657407
630.6109999995044,575.91400000058,3428660568.000001,39683.5713888889
629.5009999991521,573.1390000004878,3428660569.999997,39683.571412037
628.5019999985195,569.9200000007281,3428660572.000001,39683.5714351852
625.2829999987597,566.3680000002316,3428660573.999997,39683.5714583333
622.7299999988958,561.9280000003996,3428660576.0000014,39683.5714814815
619.8439999982952,557.0440000001113,3428660577.999998,39683.5715046296
617.401999998151,553.7140000006318,3428660580.0000024,39683.5715277778
614.9599999980069,550.8280000000311,3428660581.999998,39683.5715509259
610.519999998175,547.2760000003234,3428660584.0000024,39683.5715740741
607.522999999432,543.1690000004394,3428660585.999998,39683.5715972222
604.6369999988315,538.6180000000991,3428660588.0000024,39683.5716203704
600.9739999986152,534.6220000007236,3428660589.9999986,39683.5716435185
596.6449999985031,530.5150000000509,3428660592.000003,39683.5716666667
592.3159999983909,528.0730000006954,3428660593.999999,39683.5716898148
588.5419999984549,525.1870000000949,3428660596.0000033,39683.571712963
587.0989999989433,521.3020000004392,3428660597.9999995,39683.5717361111
585.988999998591,516.9730000003269,3428660600.0000033,39683.5717592593
583.4359999987271,511.7560000000907,3428660601.999999,39683.5717824074
582.5479999993917,506.5390000006431,3428660604.0000033,39683.5718055556
581.6599999984788,502.3210000002507,3428660606.0,39683.5718287037
583.3249999990073,499.87900000010654,3428660607.999995,39683.5718518518
580.9939999985829,496.8820000005749,3428660610.0000005,39683.571875
577.4419999980864,495.1060000003267,3428660611.999995,39683.5718981481
570.3379999986709,489.2230000001945,3428660614.0000005,39683.5719212963
568.2289999992634,481.4530000000943,3428660615.999996,39683.5719444444
568.8949999991593,475.68100000047053,3428660618.0000005,39683.5719675926
567.0079999991913,471.4630000000781,3428660619.999996,39683.5719907407
565.6759999993994,468.687999999986,3428660622.000001,39683.5720138889
563.4559999986948,466.46800000007005,3428660623.999997,39683.572037037
560.236999998935,465.1360000002782,3428660626.000002,39683.5720601852
559.6819999987588,462.02800000023814,3428660627.9999976,39683.5720833333
560.4589999983745,458.5870000002501,3428660630.0000014,39683.5721064815
562.3459999983424,453.592000000242,3428660631.999997,39683.5721296296
565.231999998943,450.26200000076244,3428660634.000002,39683.5721527778
566.6749999984546,444.49000000035,3428660635.999998,39683.5721759259
568.7839999994395,439.0510000006742,3428660638.0000024,39683.5721990741
570.3379999986709,435.05500000051,3428660639.9999986,39683.5722222222
571.5589999987429,430.1710000002217,3428660642.0000024,39683.5722453704
573.6679999981504,421.06900000032965,3428660643.999999,39683.5722685185
573.2239999992714,412.9660000002815,3428660646.000003,39683.5722916667
571.1149999982865,406.1950000000252,3428660647.9999986,39683.5723148148
570.4489999983906,399.5350000002773,3428660650.000003,39683.572337963
573.0019999982545,391.65400000045736,3428660651.999999,39683.5723611111
571.7809999981824,387.43600000006495,3428660654.000004,39683.5723842593
569.8939999982144,382.77400000000483,3428660656.0,39683.5724074074
567.8959999985267,378.22300000045317,3428660658.000004,39683.5724305556
564.7879999984866,374.4490000005172,3428660659.9999995,39683.5724537037
562.7899999987989,371.23000000075734,3428660661.999995,39683.5724768518
561.457999999007,367.45600000003265,3428660664.0,39683.5725
561.7909999981663,362.6830000002528,3428660665.9999957,39683.5725231481
563.344999998975,360.35200000061707,3428660668.0000005,39683.5725462963
563.7889999994314,355.91199999999645,3428660669.999996,39683.5725694444
563.5669999984145,351.8050000001125,3428660672.000001,39683.5725925926
565.8979999988389,347.25400000056084,3428660673.999996,39683.5726157407
564.3439999980302,340.4830000003045,3428660676.000001,39683.5726388889
562.6789999990791,334.9330000001203,3428660677.999996,39683.572662037
561.3469999992873,327.1630000000201,3428660680.000001,39683.5726851852
561.0139999985506,320.83600000022017,3428660681.999997,39683.5727083333
560.6809999993914,315.95200000072055,3428660684.000002,39683.5727314815
561.457999999007,310.6240000007645,3428660685.999997,39683.5727546296
561.9019999994634,305.07400000058027,3428660688.000002,39683.5727777778
562.9009999985186,299.96800000006374,3428660689.999997,39683.5728009259
564.3439999980302,293.64100000026383,3428660692.0000024,39683.5728240741
567.3409999983505,285.09400000054796,3428660693.999998,39683.5728472222
569.8939999982144,276.43600000032365,3428660696.0000024,39683.5728703704
568.4509999987029,267.5560000006598,3428660697.9999986,39683.5728935185
568.6729999981424,261.89500000075583,3428660700.0000033,39683.5729166667
566.2309999979982,256.7890000002393,3428660701.999999,39683.5729398148
568.3399999989831,249.57400000031527,3428660704.0000033,39683.572962963
571.8919999994796,247.68700000034727,3428660705.999999,39683.5729861111
572.3359999983586,241.4710000002671,3428660708.0000033,39683.5730092593
575.2219999989592,235.92100000008287,3428660709.9999995,39683.5730324074
577.2199999986469,230.37100000068733,3428660712.000004,39683.5730555556
569.3389999980383,223.3780000002028,3428660714.0,39683.5730787037
569.2279999983185,217.16200000012265,3428660715.999995,39683.5731018518
571.3369999993034,209.5030000005309,3428660718.0000005,39683.573125
572.4469999980784,204.28600000029462,3428660719.999995,39683.5731481481
572.779999998815,200.06800000069092,3428660722.0000005,39683.5731712963
573.4459999987109,194.62900000022643,3428660723.9999957,39683.5731944444
575.5549999981184,191.52100000018635,3428660726.0000005,39683.5732175926
574.1119999986068,187.74700000025035,3428660727.9999967,39683.5732407407
575.2219999989592,182.30800000057457,3428660730.0000014,39683.5732638889
577.9969999982626,174.87100000042233,3428660731.9999967,39683.573287037
579.2179999983347,167.54499999998984,3428660734.0000014,39683.5733101852
581.1049999983027,158.33200000037806,3428660735.9999967,39683.5733333333
578.9959999988952,151.22800000017378,3428660738.000002,39683.5733564815
578.1079999979823,148.1200000001337,3428660739.999997,39683.5733796296
576.7759999981905,145.34500000004158,3428660742.000002,39683.5734027778
578.5519999984388,138.6850000002937,3428660743.9999976,39683.5734259259
579.2179999983347,134.0230000002336,3428660746.0000024,39683.5734490741
579.3289999980544,128.1400000001014,3428660747.999998,39683.5734722222
580.2169999989673,121.25800000012532,3428660750.000003,39683.5734953704
581.7709999981986,113.37700000030537,3428660751.9999976,39683.5735185185
583.5469999984468,106.38400000060955,3428660754.000003,39683.5735416667
586.6549999984869,96.6160000000329,3428660755.9999986,39683.5735648148
590.2069999989834,88.18000000003678,3428660758.0000033,39683.573587963
593.6479999981827,81.85300000023688,3428660759.999999,39683.5736111111
595.423999998431,75.19300000048901,3428660762.0000033,39683.5736342593
597.310999998399,67.42300000038881,3428660764.0,39683.5736574074
599.9749999979826,60.76300000064094,3428660766.0000043,39683.5736805556
604.7479999985512,53.65900000043666,3428660768.0,39683.5737037037
606.079999998343,45.1120000007208,3428660770.0000043,39683.5737268519
609.6319999988395,37.564000000060105,3428660772.0,39683.57375
601.6399999985111,38.11900000023627,3428660773.999996,39683.5737731481
604.3039999980948,29.46100000001195,3428660776.0000005,39683.5737962963
607.7449999988715,23.13400000021204,3428660777.999996,39683.5738194444
609.2989999981029,15.919000000288008,3428660780.000001,39683.5738425926
611.1859999980709,10.369000000103767,3428660781.999996,39683.5738657407
611.962999999264,8.260000000696266,3428660784.0000014,39683.5738888889
608.2999999990477,7.372000000572143,3428660785.9999967,39683.573912037
606.745999998239,6.8170000003959785,3428660788.0000014,39683.5739351852
610.075999999296,1.378000000720192,3428660789.999997,39683.5739583333
