x,y,seconds,time
791.8162999991551,672.4063000003539,3439356314.999996,39807.3647569444
789.4075999986114,672.217600000515,3439356317.0000005,39807.3647800926
786.632599999308,670.7413000006142,3439356318.9999967,39807.3648032407
783.302599998251,669.2650000007134,3439356321.000001,39807.3648263889
779.7949999982734,667.7776000006829,3439356322.9999967,39807.364849537
774.7888999989243,666.8563000001698,3439356325.000001,39807.3648726852
769.4275999985791,665.557600000767,3439356326.999997,39807.3648958333
760.7362999987544,664.0813000000776,3439356329.000001,39807.3649189815
753.5212999980416,662.2276000004988,3439356330.999997,39807.3649421296
745.7512999987301,659.4526000004066,3439356333.0000014,39807.3649652778
740.756299998722,658.1539000002152,3439356334.999998,39807.3649884259
735.938899999212,658.531300000682,3439356337.0000024,39807.3650115741
729.6562999983536,663.5263000006901,3439356338.999998,39807.3650347222
721.8862999990421,669.9976000005989,3439356341.000002,39807.3650578704
715.5925999988426,675.9250000004613,3439356342.999998,39807.3650810185
708.743899998467,679.7988999999873,3439356345.0000033,39807.3651041667
700.2412999984813,682.0300000000329,3439356346.9999986,39807.3651273148
692.8375999995069,681.2863000000177,3439356349.0000033,39807.365150463
685.6225999987942,681.6526000003548,3439356350.999999,39807.3651736111
678.4075999980814,682.39630000037,3439356353.000004,39807.3651967593
673.6012999994898,685.7263000006384,3439356354.9999995,39807.3652199074
668.9725999982414,687.2026000005392,3439356357.0000043,39807.3652430556
668.0512999993056,687.3913000003781,3439356358.999999,39807.3652662037
667.4962999991294,689.233900000616,3439356361.0000043,39807.3652893519
666.197599998938,689.056300000118,3439356363.0,39807.3653125
664.7212999982486,688.3126000001027,3439356364.999996,39807.3653356481
662.3125999992823,687.2026000005392,3439356367.0000005,39807.3653587963
658.7938999983862,688.8676000002789,3439356368.999996,39807.3653819444
654.1762999980563,690.1663000004703,3439356371.0,39807.3654050926
644.7412999982163,690.9100000004855,3439356372.9999967,39807.3654282407
633.086299999249,691.8313000002101,3439356375.0000005,39807.3654513889
624.0175999981687,692.0089000007081,3439356376.9999967,39807.365474537
611.8075999990253,692.3863000003862,3439356379.000001,39807.3654976852
602.5612999990244,693.862600000287,3439356380.9999976,39807.3655208333
592.9375999993454,693.6739000004479,3439356383.000002,39807.3655439815
582.392599999153,693.4963000007385,3439356384.9999976,39807.3655671296
568.7062999993202,691.4650000006617,3439356387.0000014,39807.3655902778
557.2399999986146,689.056300000118,3439356388.999997,39807.3656134259
547.0612999987594,689.8000000001332,3439356391.000002,39807.3656365741
537.0712999987433,690.1663000004703,3439356392.999998,39807.3656597222
526.892599998888,690.3439000001797,3439356395.0000024,39807.3656828704
518.3899999989023,690.5326000000186,3439356396.9999986,39807.3657060185
510.7975999985115,689.6113000002941,3439356399.000003,39807.3657291667
502.28389999918477,689.056300000118,3439356400.9999986,39807.3657523148
492.11629999867057,687.9463000005544,3439356403.000003,39807.365775463
482.6812999988306,687.2026000005392,3439356404.9999986,39807.3657986111
472.69129999881443,686.2813000000258,3439356407.000003,39807.3658217593
464.5438999982474,684.8050000001251,3439356408.9999995,39807.3658449074
457.15129999861404,680.5426000000025,3439356411.000004,39807.3658680556
450.3025999982384,678.3226000000866,3439356413.0,39807.3658912037
443.64259999927924,678.1339000002475,3439356415.0000043,39807.3659143519
435.50629999805324,678.3226000000866,3439356416.9999995,39807.3659375
428.46889999941595,676.2913000000096,3439356418.9999957,39807.3659606481
417.7462999987256,676.2913000000096,3439356421.0,39807.3659837963
406.82389999885515,678.3226000000866,3439356422.999996,39807.3660069444
396.4675999985019,680.9089000003396,3439356425.0000005,39807.3660300926
387.5875999988381,681.4639000005159,3439356426.999997,39807.3660532407
377.963899999159,681.4639000005159,3439356429.0000014,39807.3660763889
