longitude,latitude,x,y,seconds,time
116.30702,39.98884,799.2199999981295,361.2400000007412,3418747866.9999967,39568.8410532407
116.3069816,39.9888433,794.9575999987957,361.6063000002896,3418747869.000001,39568.8410763889
116.3069383,39.9888416,790.1512999986267,361.41760000045053,3418747870.9999967,39568.841099537
116.3068849,39.9888433,784.2238999987643,361.6063000002896,3418747873.000001,39568.8411226852
116.3068466,39.9888433,779.9725999987714,361.6063000002896,3418747874.9999967,39568.8411458333
116.30681,39.9888499,775.9099999986176,362.3389000001751,3418747877.0000014,39568.8411689815
116.3067666,39.988845,771.0925999991076,361.79500000012865,3418747878.9999976,39568.8411921296
116.3067183,39.9888349,765.7312999987624,360.6739000004353,3418747881.000002,39568.8412152778
116.3066616,39.9888383,759.437599998563,361.05130000011343,3418747882.9999976,39568.8412384259
116.3066533,39.98883,758.5162999980497,360.13000000038886,3418747885.000003,39568.8412615741
116.3066299,39.98883,755.9188999992443,360.13000000038886,3418747886.999998,39568.8412847222
116.3066033,39.9888233,752.9662999994429,359.38630000037364,3418747889.000003,39568.8413078704
116.3065816,39.9888216,750.5575999988991,359.1976000005346,3418747893.9999967,39568.8413657407
116.3065733,39.988825,749.6362999983859,359.5750000002127,3418747898.999999,39568.8414236111
116.3065699,39.9888266,749.2588999987078,359.75260000071074,3418747904.000001,39568.8414814815
116.3065683,39.9888266,749.0812999982097,359.75260000071074,3418747909.0000043,39568.8415393519
116.3065683,39.9888266,749.0812999982097,359.75260000071074,3418747913.999998,39568.8415972222
116.3065683,39.9888266,749.0812999982097,359.75260000071074,3418747919.0,39568.8416550926
116.3065683,39.9888266,749.0812999982097,359.75260000071074,3418747924.0000033,39568.841712963
116.3065683,39.9888266,749.0812999982097,359.75260000071074,3418747928.999997,39568.8417708333
116.306565,39.9888283,748.71499999945,359.9413000005498,3418747933.999999,39568.8418287037
116.3065583,39.9888333,747.9712999994348,360.49630000072597,3418747939.000002,39568.8418865741
116.3065583,39.9888333,747.9712999994348,360.49630000072597,3418747942.0000005,39568.8419212963
116.30655,39.9888383,747.0499999989215,361.05130000011343,3418747943.999996,39568.8419444444
116.3065316,39.9888599,745.0075999987149,363.44890000052743,3418747948.999998,39568.8420023148
