longitude,latitude,x,y,seconds,time
116.307027,39.990572,799.9969999993226,553.4920000004036,3449109325.9999995,39920.2468287037
116.307012,39.99057,798.3319999987941,553.2700000001753,3449109331.0000024,39920.2468865741
116.307008,39.99057,797.8879999983377,553.2700000001753,3449109335.999996,39920.2469444444
116.307008,39.99057,797.8879999983377,553.2700000001753,3449109339.0000033,39920.2469791667
116.307002,39.990572,797.2219999984418,553.4920000004036,3449109340.9999986,39920.2470023148
116.306831,39.990554,778.2409999990421,551.4940000007158,3449109346.000001,39920.2470601852
116.306754,39.990561,769.6939999985375,552.2710000003315,3449109351.0000043,39920.2471180556
116.306702,39.990565,763.9219999989137,552.7149999999992,3449109355.9999976,39920.2471759259
116.306637,39.990565,756.706999998201,552.7149999999992,3449109361.0,39920.2472337963
116.306545,39.990569,746.4949999987454,553.1590000004555,3449109366.0000033,39920.2472916667
116.306385,39.990594,728.7349999994177,555.9340000005477,3449109370.9999967,39920.247349537
116.306254,39.990611,714.1939999982725,557.8210000005157,3449109375.999999,39920.2474074074
116.306097,39.990622,696.7669999981041,559.0420000005878,3449109381.000002,39920.2474652778
116.306001,39.990655,686.110999998192,562.7050000000154,3449109385.9999957,39920.2475231481
116.305952,39.990637,680.671999999305,560.7070000003275,3449109390.999998,39920.2475810185
116.305901,39.9906,675.010999999401,556.6000000004436,3449109396.000001,39920.2476388889
116.305869,39.990566,671.4589999989045,552.8260000005076,3449109401.000004,39920.2476967593
116.305766,39.990613,660.0259999993767,558.0430000007439,3449109405.999997,39920.2477546296
116.305653,39.990685,647.4829999994967,566.0350000002836,3449109411.0,39920.2478125
116.305584,39.990721,639.8239999983275,570.0310000004479,3449109416.000002,39920.2478703704
116.305453,39.990762,625.2829999987597,574.5819999999994,3449109420.999996,39920.2479282407
116.305328,39.990799,611.4079999990878,578.6890000006722,3449109425.999999,39920.2479861111
116.305311,39.990789,609.5209999991198,577.5790000003199,3449109431.000001,39920.2480439815
116.305253,39.990681,603.0829999980227,565.5910000006158,3449109436.0000043,39920.2481018519
116.305248,39.990632,602.527999999424,560.1520000001515,3449109440.999998,39920.2481597222
116.305242,39.990608,601.861999999528,557.4880000005678,3449109446.0,39920.2482175926
116.30523,39.990389,600.5299999981588,533.1790000004232,3449109451.000003,39920.248275463
116.305218,39.99029,599.197999998367,522.1900000005633,3449109455.9999976,39920.2483333333
116.305157,39.990229,592.4269999981107,515.4190000003069,3449109460.9999995,39920.2483912037
116.30512,39.990181,588.3199999990154,510.0910000003509,3449109466.000002,39920.2484490741
116.305167,39.990093,593.536999998463,500.32300000056296,3449109470.9999967,39920.2485069444
116.305179,39.990009,594.8689999982548,490.9990000004427,3449109475.9999986,39920.2485648148
116.305147,39.989928,591.3169999993357,482.00800000027044,3449109481.000001,39920.2486226852
116.305057,39.989871,581.3269999993196,475.68100000047053,3449109486.000004,39920.2486805556
116.304923,39.989865,566.4529999990151,475.0150000005746,3449109490.9999976,39920.2487384259
116.304757,39.989849,548.0269999982141,473.23900000032637,3449109496.0,39920.2487962963
116.304696,39.989826,541.2559999995352,470.68600000046246,3449109501.000003,39920.2488541667
116.304596,39.98982,530.1559999991667,470.02000000056654,3449109505.9999967,39920.248912037
116.304462,39.989842,515.2819999988623,472.4620000007107,3449109510.999999,39920.2489699074
116.30436,39.98984,503.9599999990543,472.2400000004825,3449109516.000002,39920.2490277778
116.304335,39.98981,501.18499999817345,468.9100000002142,3449109520.9999957,39920.2490856481
116.304267,39.989791,493.63699999830146,466.801000000018,3449109525.999998,39920.2491435185
116.304177,39.989811,483.6469999982853,469.02100000072267,3449109531.000001,39920.2492013889
116.304064,39.989831,471.10399999840524,471.2410000006386,3449109536.0000033,39920.2492592593
116.303966,39.989865,460.22599999905367,475.0150000005746,3449109540.999997,39920.2493171296
116.30386,39.989876,448.45999999878927,476.2360000006467,3449109546.0,39920.249375
116.303761,39.989877,437.47099999814054,476.34700000036645,3449109551.0000024,39920.2494328704
116.303692,39.989878,429.8119999985488,476.4580000000862,3449109555.999996,39920.2494907407
116.303616,39.989927,421.3759999993414,481.8970000005507,3449109560.999999,39920.2495486111
116.303554,39.989959,414.4939999993653,485.4490000002585,3449109566.0000014,39920.2496064815
116.303527,39.989858,411.496999999045,474.23800000017025,3449109571.000004,39920.2496643519
116.303512,39.989804,409.8319999985165,468.2440000003183,3449109575.999998,39920.2497222222
116.303522,39.98978,410.9419999988688,465.58000000073463,3449109581.0000005,39920.2497800926
116.303579,39.989715,417.26899999866873,458.3650000000219,3449109586.000003,39920.249837963
116.303545,39.989653,413.49499999873274,451.4830000000458,3449109590.9999976,39920.2498958333
116.303494,39.989631,407.83399999882874,449.04100000069036,3449109596.0,39920.2499537037
116.303402,39.989611,397.6219999993731,446.8209999999857,3449109601.0000024,39920.2500115741
116.30328,39.989607,384.07999999886044,446.377000000318,3449109605.9999967,39920.2500694444
116.303171,39.989605,371.9809999994368,446.1550000000898,3449109610.999999,39920.2501273148
