longitude,latitude,x,y,seconds,time
116.306936,39.991709,789.8959999980093,679.6990000003973,3434750053.0000043,39754.0515393519
116.306759,39.991724,770.2489999987137,681.3640000001371,3434750057.999998,39754.0515972222
116.306579,39.991696,750.2689999986814,678.256000000097,3434750063.0000005,39754.0516550926
116.306404,39.991673,730.8439999988252,675.703000000233,3434750068.0000033,39754.051712963
116.306288,39.991607,717.9679999982085,668.3770000005893,3434750072.999997,39754.0517708333
116.306247,39.991471,713.4169999986568,653.2810000000566,3434750077.9999995,39754.0518287037
116.306224,39.99134,710.8639999987929,638.7400000004889,3434750083.0000024,39754.0518865741
116.306232,39.991193,711.7519999981283,622.4230000006728,3434750087.999996,39754.0519444444
116.306255,39.991023,714.3049999979922,603.5530000002041,3434750092.9999986,39754.0520023148
116.306265,39.990868,715.4149999983446,586.3480000002639,3434750098.000001,39754.0520601852
116.306222,39.990735,710.6419999993534,571.5850000004679,3434750103.000004,39754.0521180556
116.306078,39.99069,694.6579999986966,566.5900000004598,3434750107.9999976,39754.0521759259
116.30593,39.990665,678.2299999991608,563.8150000003677,3434750113.0,39754.0522337963
116.305815,39.99069,665.4649999982638,566.5900000004598,3434750118.000003,39754.0522916667
116.305741,39.99071,657.2509999984959,568.8100000003758,3434750122.9999967,39754.052349537
116.305666,39.990705,648.9259999990082,568.2550000001995,3434750127.999999,39754.0524074074
116.305541,39.990657,635.0509999993363,562.9270000002435,3434750133.0000014,39754.0524652778
116.305384,39.990654,617.623999999168,562.5940000002956,3434750137.999996,39754.0525231481
116.30527,39.99066,604.9699999979907,563.2600000001914,3434750142.999998,39754.0525810185
116.305213,39.990674,598.6429999981908,564.8140000002115,3434750148.000001,39754.0526388889
116.305203,39.990662,597.5329999994159,563.4820000004197,3434750153.000004,39754.0526967593
116.305198,39.990657,596.9779999992397,562.9270000002435,3434750157.9999976,39754.0527546296
116.305193,39.990651,596.4229999990636,562.2610000003476,3434750163.0,39754.0528125
116.305193,39.990651,596.4229999990636,562.2610000003476,3434750165.999998,39754.0528472222
116.305191,39.990649,596.2009999980467,562.0390000001194,3434750168.000003,39754.0528703704
116.305197,39.990632,596.86699999952,560.1520000001515,3434750172.9999967,39754.0529282407
116.305211,39.990543,598.4209999987513,550.2730000006437,3434750177.999999,39754.0529861111
116.30523,39.990414,600.5299999981588,535.9540000005154,3434750183.000002,39754.0530439815
116.305208,39.990273,598.0879999980147,520.3030000005953,3434750188.000005,39754.0531018519
116.305111,39.99023,587.3209999983828,515.5300000000267,3434750192.999998,39754.0531597222
116.305055,39.990183,581.1049999983027,510.3130000005791,3434750198.000001,39754.0532175926
116.304971,39.990129,571.7809999981824,504.31900000072716,3434750203.000003,39754.053275463
116.30492,39.9901,566.1199999982784,501.1000000001786,3434750207.999997,39754.0533333333
116.304903,39.990104,564.2329999983104,501.54400000063504,3434750213.0,39754.0533912037
116.304948,39.990108,569.2279999983185,501.98800000030275,3434750218.000002,39754.0534490741
116.305063,39.990078,581.9929999992155,498.65800000003446,3434750222.999996,39754.0535069444
116.305056,39.989945,581.2159999980224,483.89500000023844,3434750227.999999,39754.0535648148
116.305071,39.989808,582.8809999985509,468.687999999986,3434750233.000001,39754.0536226852
116.305065,39.989664,582.214999998655,452.7040000001179,3434750238.0000033,39754.0536805556
116.305093,39.989522,585.3229999986951,436.942000000478,3434750242.999998,39754.0537384259
116.305117,39.989351,587.9869999982787,417.9610000002896,3434750248.0,39754.0537962963
116.305124,39.989203,588.7639999994718,401.53300000075376,3434750253.0000024,39754.0538541667
116.305102,39.98905,586.3219999993277,384.5500000002531,3434750257.999997,39754.053912037
116.305087,39.988932,584.6569999987992,371.45200000019685,3434750262.999999,39754.0539699074
116.305072,39.988851,582.9919999982707,362.46100000002457,3434750268.0000014,39754.0540277778
116.30505,39.988737,580.5499999981265,349.80700000042475,3434750272.999996,39754.0540856481
116.305111,39.988598,587.3209999983828,334.3780000007328,3434750277.999998,39754.0541435185
116.305108,39.988449,586.9879999992236,317.83900000068854,3434750283.000001,39754.0542013889
116.305152,39.988287,591.8719999995119,299.857000000344,3434750288.000003,39754.0542592593
116.30523,39.988165,600.5299999981588,286.31500000062005,3434750292.9999976,39754.0543171296
116.305256,39.988079,603.4159999987594,276.7690000002716,3434750298.0,39754.054375
116.30518,39.988042,594.9799999979746,272.66200000038765,3434750303.0000024,39754.0544328704
116.305168,39.988056,593.6479999981827,274.2160000004077,3434750307.9999967,39754.0544907407
116.305259,39.988079,603.748999999496,276.7690000002716,3434750312.999999,39754.0545486111
116.305444,39.988077,624.2839999981271,276.5470000000434,3434750318.0000014,39754.0546064815
116.305616,39.988102,643.375999998824,279.3220000001355,3434750323.0000043,39754.0546643519
116.305795,39.988123,663.2449999991366,281.6530000005599,3434750327.999998,39754.0547222222
116.305967,39.988147,682.336999998256,284.3170000001436,3434750333.0000005,39754.0547800926
116.306151,39.988158,702.7609999987448,285.5380000002157,3434750338.0000033,39754.054837963
116.306309,39.988184,720.2989999986329,288.42400000002755,3434750342.999997,39754.0548958333
116.306363,39.988207,726.2929999992735,290.97700000068016,3434750347.9999995,39754.0549537037
