x,y,seconds,time
449.3479999981247,401.2000000000171,3446195387.0000024,39886.5206828704
449.68099999886135,401.31100000052555,3446195391.9999967,39886.5207407407
449.68099999886135,401.31100000052555,3446195395.000004,39886.520775463
449.45899999942185,401.31100000052555,3446195396.999999,39886.5207986111
450.0139999980206,402.8650000005456,3446195402.0000014,39886.5208564815
452.23399999872527,404.9740000007418,3446195407.0000043,39886.5209143519
455.34199999876535,408.1930000005016,3446195411.999998,39886.5209722222
458.3389999990857,410.4130000004176,3446195417.0000005,39886.5210300926
459.78199999859726,412.63300000033354,3446195422.000004,39886.521087963
461.22499999810884,415.63000000065387,3446195426.999997,39886.5211458333
462.33499999846117,416.5179999999893,3446195431.9999995,39886.5212037037
462.33499999846117,416.5179999999893,3446195434.999998,39886.5212384259
463.222999999374,417.4060000001134,3446195437.0000024,39886.5212615741
464.1109999987094,418.6270000001855,3446195441.999996,39886.5213194444
466.3309999994141,420.62500000066194,3446195446.9999986,39886.5213773148
466.3309999994141,420.62500000066194,3446195449.999997,39886.521412037
466.66399999857333,421.1800000000494,3446195452.0000014,39886.5214351852
467.32999999846925,422.179000000682,3446195457.0000043,39886.5214930556
468.55099999854133,424.5100000003177,3446195461.9999976,39886.5215509259
470.10499999935007,426.0640000003377,3446195467.0000005,39886.5216087963
471.54799999886166,427.7290000000775,3446195472.0000024,39886.5216666667
470.770999999246,427.61800000035777,3446195476.9999967,39886.521724537
470.3269999987896,428.2840000002537,3446195481.9999995,39886.5217824074
470.770999999246,428.5060000004819,3446195487.0000014,39886.5218402778
470.770999999246,428.5060000004819,3446195489.9999995,39886.521875
471.10399999840524,428.7280000007101,3446195491.9999957,39886.5218981481
481.0939999984214,429.394000000606,3446195496.9999986,39886.5219560185
492.0829999990701,427.39600000012956,3446195502.0000005,39886.5220138889
492.30499999850963,425.953000000618,3446195507.000003,39886.5220717593
498.5209999985898,420.9580000006099,3446195511.9999976,39886.5221296296
507.84499999871,418.29400000023753,3446195516.9999995,39886.5221875
516.7249999983738,415.0750000004777,3446195522.000002,39886.5222453704
524.0509999988063,414.1870000003536,3446195526.999997,39886.5223032407
525.3829999985982,415.18600000019745,3446195531.999999,39886.5223611111
526.6039999986702,416.1850000000413,3446195537.0000014,39886.5224189815
527.7139999990226,417.1840000006739,3446195542.000004,39886.5224768519
527.9359999984621,416.85100000072595,3446195546.999998,39886.5225347222
528.3799999989185,416.1850000000413,3446195552.0000005,39886.5225925926
528.3799999989185,416.1850000000413,3446195554.999999,39886.5226273148
528.3799999989185,415.5190000001454,3446195557.0000033,39886.522650463
529.1569999985342,414.29800000007333,3446195561.999997,39886.5227083333
529.6009999989906,415.85200000009337,3446195566.9999995,39886.5227662037
531.8209999981178,417.6280000003416,3446195572.0000024,39886.5228240741
533.818999999383,419.62600000002936,3446195576.999996,39886.5228819444
535.4839999983341,421.06900000032965,3446195581.9999986,39886.5229398148
538.1479999994951,422.4010000001215,3446195587.0000014,39886.5229976852
538.1479999994951,422.4010000001215,3446195589.9999995,39886.5230324074
538.8139999993911,422.6230000003497,3446195592.000004,39886.5230555556
542.587999999327,423.8440000004218,3446195596.9999976,39886.5231134259
544.474999999295,425.50900000016156,3446195602.0000005,39886.5231712963
547.3609999983182,425.50900000016156,3446195607.000003,39886.5232291667
552.1339999988868,425.50900000016156,3446195611.9999967,39886.523287037
557.5729999993513,425.953000000618,3446195616.9999995,39886.5233449074
562.2349999986227,426.1750000000575,3446195622.000002,39886.5234027778
